Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSG00000232948	DEFB130A	8	12310962
ENSG00000145002	FAM86B2	8	12424411
ENSG00000154359	LONRF1	8	12721906
ENSG00000250305	TRMT9B	8	12945642
ENSG00000164741	DLC1	8	13083361
ENSG00000164743	C8orf48	8	13566869
ENSG00000185053	SGCZ	8	14084845
ENSG00000104723	TUSC3	8	15417215
ENSG00000038945	MSR1	8	16107878
ENSG00000078579	FGF20	8	16992181
ENSG00000155970	MICU3	8	17027238
ENSG00000104219	ZDHHC2	8	17156482
ENSG00000198791	CNOT7	8	17224966
ENSG00000155975	VPS37A	8	17246931
ENSG00000003987	MTMR7	8	17296794
ENSG00000003989	SLC7A2	8	17497088
ENSG00000104213	PDGFRL	8	17576433
ENSG00000129422	MTUS1	8	17643795
ENSG00000104760	FGL1	8	17864380
ENSG00000078674	PCM1	8	17922968
ENSG00000104763	ASAH1	8	18055992
ENSG00000171428	NAT1	8	18170477
ENSG00000156006	NAT2	8	18391282
ENSG00000156011	PSD3	8	18527303
ENSG00000104611	SH2D4A	8	19313693
ENSG00000147408	CSGALNACT1	8	19404161
ENSG00000104613	INTS10	8	19817391
ENSG00000175445	LPL	8	19901717
ENSG00000036565	SLC18A1	8	20144855
ENSG00000147416	ATP6V1B2	8	20197381
ENSG00000061337	LZTS1	8	20246165
ENSG00000168546	GFRA2	8	21690398
ENSG00000147443	DOK2	8	21908873
ENSG00000130227	XPO7	8	21919662
ENSG00000158806	NPM2	8	22024125
ENSG00000158815	FGF17	8	22042398
ENSG00000158856	DMTN	8	22048995
ENSG00000158863	FHIP2B	8	22089150
ENSG00000275074	NUDT18	8	22106874
ENSG00000168453	HR	8	22114419
ENSG00000288677	HRURF	8	22130604
ENSG00000168476	REEP4	8	22138020
ENSG00000168481	LGI3	8	22146830
ENSG00000168484	SFTPC	8	22156913
ENSG00000168487	BMP1	8	22165140
ENSG00000168490	PHYHIP	8	22219703
ENSG00000168495	POLR3D	8	22245133
ENSG00000197181	PIWIL2	8	22275316
ENSG00000104635	SLC39A14	8	22367278
ENSG00000120910	PPP3CC	8	22440819
ENSG00000120896	SORBS3	8	22544986
ENSG00000120913	PDLIM2	8	22578279
ENSG00000241852	C8orf58	8	22599599
ENSG00000158941	CCAR2	8	22604757
ENSG00000147439	BIN3	8	22620418
ENSG00000179388	EGR3	8	22687659
ENSG00000134020	PEBP4	8	22713251
ENSG00000008853	RHOBTB2	8	22987417
ENSG00000120889	TNFRSF10B	8	23020133
ENSG00000173535	TNFRSF10C	8	23102921
ENSG00000173530	TNFRSF10D	8	23135588
ENSG00000104689	TNFRSF10A	8	23190452
ENSG00000147457	CHMP7	8	23243637
ENSG00000104679	R3HCC1	8	23270120
ENSG00000134013	LOXL2	8	23296897
ENSG00000197217	ENTPD4	8	23385783
ENSG00000147454	SLC25A37	8	23528956
ENSG00000167034	NKX3-1	8	23678697
ENSG00000180053	NKX2-6	8	23701740
ENSG00000159167	STC1	8	23841929
ENSG00000042980	ADAM28	8	24294069
ENSG00000134028	ADAMDEC1	8	24384285
ENSG00000069206	ADAM7	8	24440930
ENSG00000104722	NEFM	8	24913758
ENSG00000277586	NEFL	8	24950955
ENSG00000147459	DOCK5	8	25184689
ENSG00000147437	GNRH1	8	25419258
ENSG00000104756	KCTD9	8	25427847
ENSG00000184661	CDCA2	8	25459199
ENSG00000221818	EBF2	8	25841725
ENSG00000221914	PPP2R2A	8	26291508
ENSG00000104765	BNIP3L	8	26383054
ENSG00000240694	PNMA2	8	26504701
ENSG00000092964	DPYSL2	8	26514031
ENSG00000120907	ADRA1A	8	26748150
ENSG00000015592	STMN4	8	27235308
ENSG00000104228	TRIM35	8	27284886
ENSG00000120899	PTK2B	8	27311482
ENSG00000120903	CHRNA2	8	27459756
ENSG00000120915	EPHX2	8	27490781
ENSG00000120885	CLU	8	27596917
ENSG00000168077	SCARA3	8	27633868
ENSG00000147419	CCDC25	8	27733316
ENSG00000171320	ESCO2	8	27771949
ENSG00000168078	PBK	8	27809624
ENSG00000168079	SCARA5	8	27869883
ENSG00000189233	NUGGC	8	28021964
ENSG00000134014	ELP3	8	28089673
ENSG00000168081	PNOC	8	28316986
ENSG00000186918	ZNF395	8	28345590
ENSG00000214050	FBXO16	8	28348287
ENSG00000104290	FZD3	8	28494205
ENSG00000012232	EXTL3	8	28600469
ENSG00000104299	INTS9	8	28767661
ENSG00000147421	HMBOX1	8	28890395
ENSG00000197892	KIF13B	8	29067278
ENSG00000120875	DUSP4	8	29333064
ENSG00000133872	SARAF	8	30063003
ENSG00000104660	LEPROTL1	8	30095408
ENSG00000177669	MBOAT4	8	30131671
ENSG00000104671	DCTN6	8	30156319
ENSG00000157110	RBPMS	8	30384511
ENSG00000197265	GTF2E2	8	30578318
ENSG00000253457	SMIM18	8	30638580
ENSG00000104687	GSR	8	30678066
ENSG00000104691	UBXN8	8	30729131
ENSG00000104695	PPP2CB	8	30774457
ENSG00000133863	TEX15	8	30831544
ENSG00000172733	PURG	8	30995802
ENSG00000165392	WRN	8	31033788
ENSG00000157168	NRG1	8	31639222
ENSG00000172728	FUT10	8	33370824
ENSG00000129696	TTI2	8	33473386
ENSG00000198042	MAK16	8	33485182
ENSG00000133874	RNF122	8	33547754
ENSG00000133878	DUSP26	8	33591330
ENSG00000156687	UNC5D	8	35235475
ENSG00000215262	KCNU1	8	36784324
ENSG00000183779	ZNF703	8	37695782
ENSG00000147475	ERLIN2	8	37736601
ENSG00000147471	PLPBP	8	37762595
ENSG00000020181	ADGRA2	8	37784191
ENSG00000104221	BRF2	8	37843268
ENSG00000156675	RAB11FIP1	8	37858618
ENSG00000169154	GOT1L1	8	37934281
ENSG00000188778	ADRB3	8	37962990
ENSG00000187840	EIF4EBP1	8	38030534
ENSG00000129691	ASH2L	8	38105493
ENSG00000147465	STAR	8	38142700
ENSG00000175324	LSM1	8	38163335
ENSG00000156735	BAG4	8	38176533
ENSG00000085788	DDHD2	8	38225218
ENSG00000147535	PLPP5	8	38263130
ENSG00000147548	NSD3	8	38269704
ENSG00000165046	LETM2	8	38386207
ENSG00000077782	FGFR1	8	38400215
ENSG00000147526	TACC1	8	38728186
ENSG00000169499	PLEKHA2	8	38901235
ENSG00000169495	HTRA4	8	38974228
ENSG00000169490	TM2D2	8	38988808
ENSG00000168615	ADAM9	8	38996754
ENSG00000197140	ADAM32	8	39106990
ENSG00000168619	ADAM18	8	39584489
ENSG00000104755	ADAM2	8	39743735
ENSG00000131203	IDO1	8	39902275
ENSG00000188676	IDO2	8	39934614
ENSG00000176907	TCIM	8	40153482
ENSG00000165061	ZMAT4	8	40530590
ENSG00000104332	SFRP1	8	41261962
ENSG00000147533	GOLGA7	8	41488200
ENSG00000147536	GINS4	8	41529218
ENSG00000158669	GPAT4	8	41577187
ENSG00000165066	NKX6-3	8	41645177
ENSG00000029534	ANK1	8	41653220
ENSG00000083168	KAT6A	8	41929479
ENSG00000070718	AP3M2	8	42152946
ENSG00000104368	PLAT	8	42174718
ENSG00000104365	IKBKB	8	42271302
ENSG00000070501	POLB	8	42338454
ENSG00000104371	DKK4	8	42374063
ENSG00000078668	VDAC3	8	42391624
ENSG00000168575	SLC20A2	8	42416475
ENSG00000176209	SMIM19	8	42541155
ENSG00000147432	CHRNB3	8	42697366
ENSG00000147434	CHRNA6	8	42752620
ENSG00000131931	THAP1	8	42836674
ENSG00000120925	RNF170	8	42849637
ENSG00000168172	HOOK3	8	42896946
ENSG00000168522	FNTA	8	43034194
ENSG00000185900	POMK	8	43093498
ENSG00000165102	HGSNAT	8	43140464
ENSG00000164808	SPIDR	8	47260878
ENSG00000221869	CEBPD	8	47736913
ENSG00000253729	PRKDC	8	47773111
ENSG00000104738	MCM4	8	47960185
ENSG00000169139	UBE2V2	8	48008415
ENSG00000034239	EFCAB1	8	48710789
ENSG00000019549	SNAI2	8	48917598
ENSG00000168333	PPDPFL	8	49054311
ENSG00000147481	SNTG1	8	49909789
ENSG00000147485	PXDNL	8	51319577
ENSG00000168300	PCMTD1	8	51817575
ENSG00000147488	ST18	8	52110838
ENSG00000196711	ALKAL1	8	52534037
ENSG00000023287	RB1CC1	8	52622458
ENSG00000288611	NPBWR1	8	52939182
ENSG00000082556	OPRK1	8	53225724
ENSG00000047249	ATP6V1H	8	53715543
ENSG00000147509	RGS20	8	53851795
ENSG00000187735	TCEA1	8	53966552
ENSG00000120992	LYPLA1	8	54046367
ENSG00000137547	MRPL15	8	54135241
ENSG00000164736	SOX17	8	54457935
ENSG00000104237	RP1	8	54509422
ENSG00000206579	XKR4	8	55102028
ENSG00000167904	TMEM68	8	55696424
ENSG00000137574	TGS1	8	55773446
ENSG00000254087	LYN	8	55879835
ENSG00000008988	RPS20	8	56067254
ENSG00000172680	MOS	8	56112942
ENSG00000181690	PLAG1	8	56160909
ENSG00000170791	CHCHD7	8	56211686
ENSG00000170786	SDR16C5	8	56300005
ENSG00000181195	PENK	8	56436674
ENSG00000104331	BPNT2	8	56957931
ENSG00000169122	FAM110B	8	57994523
ENSG00000215114	UBXN2B	8	58411359
ENSG00000167910	CYP7A1	8	58490178
ENSG00000137575	SDCBP	8	58552924
ENSG00000035681	NSMAF	8	58583508
ENSG00000198846	TOX	8	58805412
ENSG00000178538	CA8	8	60185412
ENSG00000104388	RAB2A	8	60516936
ENSG00000171316	CHD7	8	60678740
ENSG00000177182	CLVS1	8	61057158
ENSG00000198363	ASPH	8	61500556
ENSG00000185942	NKAIN3	8	62248591
ENSG00000137563	GGH	8	63014881
ENSG00000137561	TTPA	8	63048553
ENSG00000185728	YTHDF3	8	63168553
ENSG00000180828	BHLHE22	8	64580365
ENSG00000172817	CYP7B1	8	64587763
ENSG00000104442	ARMC1	8	65602458
ENSG00000066855	MTFR1	8	65644734
ENSG00000205268	PDE7A	8	65714334
ENSG00000147570	DNAJC5B	8	66021553
ENSG00000147573	TRIM55	8	66126896
ENSG00000147571	CRH	8	66176376
ENSG00000179041	RRS1	8	66429014
ENSG00000147576	ADHFE1	8	66432492
ENSG00000169085	VXN	8	66493520
ENSG00000185697	MYBL1	8	66562175
ENSG00000175073	VCPIP1	8	66628487
ENSG00000288602	C8orf44-SGK3	8	66667596
ENSG00000104205	SGK3	8	66712734
ENSG00000178460	MCMDC2	8	66870749
ENSG00000261787	TCF24	8	66946501
ENSG00000178125	PPP1R42	8	66964099
ENSG00000121022	COPS5	8	67043079
ENSG00000104218	CSPP1	8	67062417
ENSG00000066777	ARFGEF1	8	67173511
ENSG00000165078	CPA6	8	67422038
ENSG00000046889	PREX2	8	67952046
ENSG00000165084	C8orf34	8	68330955
ENSG00000137573	SULF1	8	69466624
ENSG00000137571	SLCO5A1	8	69667046
ENSG00000147596	PRDM14	8	70051651
ENSG00000140396	NCOA2	8	70109782
ENSG00000067167	TRAM1	8	70573218
ENSG00000147592	LACTB2	8	70635318
ENSG00000221947	XKR9	8	70669339
ENSG00000104313	EYA1	8	71197433
ENSG00000178860	MSC	8	71841560
ENSG00000104321	TRPA1	8	72019917
ENSG00000182674	KCNB2	8	72537225
ENSG00000147601	TERF1	8	73008856
ENSG00000164764	SBSPON	8	73064543
ENSG00000274443	C8orf89	8	73241331
ENSG00000147604	RPL7	8	73290242
ENSG00000121039	RDH10	8	73294602
ENSG00000040341	STAU2	8	73420369
ENSG00000104343	UBE2W	8	73780097
ENSG00000154582	ELOC	8	73939169
ENSG00000175606	TMEM70	8	73972437
ENSG00000154589	LY96	8	73991392
ENSG00000104369	JPH1	8	74234700
ENSG00000104381	GDAP1	8	74320613
ENSG00000137558	PI15	8	74824534
ENSG00000121005	CRISPLD1	8	74984505
ENSG00000164749	HNF4G	8	75407914
ENSG00000091656	ZFHX4	8	76681239
ENSG00000164751	PEX2	8	76980258
ENSG00000171033	PKIA	8	78516340
ENSG00000104427	ZC2HC1A	8	78666089
ENSG00000104432	IL7	8	78675743
ENSG00000104435	STMN2	8	79611117
ENSG00000164683	HEY1	8	79762371
ENSG00000147586	MRPS28	8	79918717
ENSG00000076554	TPD52	8	80034745
ENSG00000205189	ZBTB10	8	80485619
ENSG00000164684	ZNF704	8	80628451
ENSG00000076641	PAG1	8	80967810
ENSG00000164687	FABP5	8	81280536
ENSG00000147588	PMP2	8	81440326
ENSG00000205186	FABP9	8	81458253
ENSG00000170323	FABP4	8	81478419
ENSG00000197416	FABP12	8	81524981
ENSG00000133731	IMPA1	8	81656914
ENSG00000253598	SLC10A5	8	81693631
ENSG00000104231	ZFAND1	8	81701334
ENSG00000164695	CHMP4C	8	81732448
ENSG00000104497	SNX16	8	81799581
ENSG00000184672	RALYL	8	84182787
ENSG00000133739	LRRCC1	8	85107215
ENSG00000133740	E2F5	8	85177154
ENSG00000176731	RBIS	8	85214048
ENSG00000185015	CA13	8	85220587
ENSG00000133742	CA1	8	85327608
ENSG00000164879	CA3	8	85373436
ENSG00000104267	CA2	8	85463968
ENSG00000147614	ATP6V0D2	8	85987323
ENSG00000147613	PSKH2	8	86047109
ENSG00000164893	SLC7A13	8	86214063
ENSG00000123124	WWP1	8	86342547
ENSG00000176623	RMDN1	8	86468257
ENSG00000085719	CPNE3	8	86514435
ENSG00000170289	CNGB3	8	86553977
ENSG00000176571	CNBD1	8	86866415
ENSG00000176566	DCAF4L2	8	87870747
ENSG00000156103	MMP16	8	88032011
ENSG00000104312	RIPK2	8	89757806
ENSG00000164823	OSGIN2	8	89901849
ENSG00000104320	NBN	8	89933331
ENSG00000104325	DECR1	8	90001405
ENSG00000104327	CALB1	8	90058608
ENSG00000180694	TMEM64	8	90621995
ENSG00000123119	NECAB1	8	90791741
ENSG00000253250	C8orf88	8	90958471
ENSG00000155099	PIP4P2	8	90993802
ENSG00000155100	OTUD6B	8	91070196
ENSG00000214954	LRRC69	8	91101832
ENSG00000147606	SLC26A7	8	91209494
ENSG00000079102	RUNX1T1	8	91954967
ENSG00000205133	TRIQK	8	92883532
ENSG00000188343	CIBAR1	8	93698561
ENSG00000183808	RBM12B	8	93728155
ENSG00000164953	TMEM67	8	93754844
ENSG00000164951	PDP1	8	93857807
ENSG00000079112	CDH17	8	94127162
ENSG00000164949	GEM	8	94249253
ENSG00000197275	RAD54B	8	94371960
ENSG00000265817	FSBP	8	94378377
ENSG00000164944	VIRMA	8	94487689
ENSG00000104413	ESRP1	8	94641074
ENSG00000156162	DPY19L4	8	94719703
ENSG00000164941	INTS8	8	94813311
ENSG00000175305	CCNE2	8	94879770
ENSG00000156170	NDUFAF6	8	94895767
ENSG00000164938	TP53INP1	8	94925972
ENSG00000175895	PLEKHF2	8	95133785
ENSG00000156172	CFAP418	8	95244913
ENSG00000156466	GDF6	8	96142333
ENSG00000156467	UQCRB	8	96222947
ENSG00000156469	MTERF3	8	96239398
ENSG00000156471	PTDSS1	8	96261902
ENSG00000169439	SDC2	8	96493813
ENSG00000104324	CPQ	8	96645242
ENSG00000180543	TSPYL5	8	97273488
ENSG00000147649	MTDH	8	97644184
ENSG00000104341	LAPTM4B	8	97775057
ENSG00000132561	MATN2	8	97868840
ENSG00000156482	RPL30	8	98024851
ENSG00000177459	ERICH5	8	98064522
ENSG00000132541	RIDA	8	98102344
ENSG00000104356	POP1	8	98117293
ENSG00000104361	NIPAL2	8	98189826
ENSG00000104375	STK3	8	98371228
ENSG00000156486	KCNS2	8	98426958
ENSG00000164920	OSR2	8	98944403
ENSG00000132549	VPS13B	8	99013266
ENSG00000164919	COX6C	8	99873200
ENSG00000132554	RGS22	8	99960936
ENSG00000156509	FBXO43	8	100133351
ENSG00000147669	POLR2K	8	100150623
ENSG00000104450	SPAG1	8	100157906
ENSG00000034677	RNF19A	8	100257060
ENSG00000186106	ANKRD46	8	100509752
ENSG00000174226	SNX31	8	100572889
ENSG00000070756	PABPC1	8	100685816
ENSG00000164924	YWHAZ	8	100916523
ENSG00000120963	ZNF706	8	101177878
ENSG00000083307	GRHL2	8	101492439
ENSG00000104490	NCALD	8	101686542
ENSG00000048392	RRM2B	8	102204502
ENSG00000104517	UBR5	8	102252273
ENSG00000155087	ODF1	8	102551589
ENSG00000155090	KLF10	8	102648784
ENSG00000155096	AZIN1	8	102826111
ENSG00000155097	ATP6V1C1	8	103021063
ENSG00000164929	BAALC	8	103140713
ENSG00000164930	FZD6	8	103298433
ENSG00000164932	CTHRC1	8	103371538
ENSG00000164933	SLC25A32	8	103398635
ENSG00000164934	DCAF13	8	103414714
ENSG00000176406	RIMS2	8	103500696
ENSG00000147647	DPYS	8	104330324
ENSG00000164935	DCSTAMP	8	104339087
ENSG00000147650	LRP12	8	104489231
ENSG00000169946	ZFPM2	8	104590733
ENSG00000164830	OXR1	8	106270144
ENSG00000174429	ABRA	8	106759483
ENSG00000154188	ANGPT1	8	107249482
ENSG00000147655	RSPO2	8	107899316
ENSG00000104408	EIF3E	8	108162787
ENSG00000104412	EMC2	8	108443601
ENSG00000164841	TMEM74	8	108606850
ENSG00000174417	TRHR	8	109086585
ENSG00000120526	NUDCD1	8	109240919
ENSG00000120533	ENY2	8	109334324
ENSG00000205038	PKHD1L1	8	109362461
ENSG00000147654	EBAG9	8	109539711
ENSG00000147642	SYBU	8	109573978
ENSG00000164794	KCNV1	8	109963636
ENSG00000164796	CSMD3	8	112222928
ENSG00000104447	TRPS1	8	115408496
ENSG00000147677	EIF3H	8	116642130
ENSG00000147679	UTP23	8	116766505
ENSG00000164754	RAD21	8	116845934
ENSG00000205002	AARD	8	116938207
ENSG00000164756	SLC30A8	8	116950273
ENSG00000164758	MED30	8	117520713
ENSG00000182197	EXT1	8	117794490
ENSG00000177570	SAMD12	8	118189455
ENSG00000164761	TNFRSF11B	8	118923557
ENSG00000184374	COLEC10	8	118995452
ENSG00000147676	MAL2	8	119165034
ENSG00000136999	CCN3	8	119416446
ENSG00000136960	ENPP2	8	119557086
ENSG00000064313	TAF2	8	119730774
ENSG00000136982	DSCC1	8	119833976
ENSG00000155792	DEPTOR	8	119873717
ENSG00000187955	COL14A1	8	120059780
ENSG00000172172	MRPL13	8	120380761
ENSG00000172167	MTBP	8	120445400
ENSG00000172164	SNTB1	8	120535745
ENSG00000170961	HAS2	8	121612116
ENSG00000178764	ZHX2	8	122781655
ENSG00000136986	DERL1	8	123013170
ENSG00000156787	TBC1D31	8	123041968
ENSG00000147689	FAM83A	8	123178960
ENSG00000189376	C8orf76	8	123219967
ENSG00000259305	ZHX1-C8orf76	8	123226189
ENSG00000165156	ZHX1	8	123248451
ENSG00000156802	ATAD2	8	123319850
ENSG00000156795	NTAQ1	8	123416726
ENSG00000156804	FBXO32	8	123497889
ENSG00000175946	KLHL38	8	123644442
ENSG00000104537	ANXA13	8	123680794
ENSG00000176853	FAM91A1	8	123768439
ENSG00000214814	FER1L6	8	123851987
ENSG00000164983	TMEM65	8	124306189
ENSG00000183665	TRMT12	8	124450820
ENSG00000170881	RNF139	8	124474880
ENSG00000147687	TATDN1	8	124488485
ENSG00000147684	NDUFB9	8	124539101
ENSG00000170873	MTSS1	8	124550784
ENSG00000180938	ZNF572	8	124973295
ENSG00000104549	SQLE	8	124998497
ENSG00000164961	WASHC5	8	125024260
ENSG00000156831	NSMCE2	8	125091679
ENSG00000173334	TRIB1	8	125430358
ENSG00000168672	LRATD2	8	126552443
ENSG00000212993	POU5F1B	8	127322183
ENSG00000136997	MYC	8	127735434
ENSG00000147697	GSDMC	8	129748196
ENSG00000153310	CYRIB	8	129839593
ENSG00000153317	ASAP1	8	130052104
ENSG00000155897	ADCY8	8	130780301
ENSG00000132294	EFR3A	8	131904093
ENSG00000253117	OC90	8	132024216
ENSG00000132297	HHLA1	8	132061480
ENSG00000184156	KCNQ3	8	132120859
ENSG00000129295	DNAAF11	8	132570416
ENSG00000165071	TMEM71	8	132685007
ENSG00000129292	PHF20L1	8	132775358
ENSG00000042832	TG	8	132866958
ENSG00000155926	SLA	8	133036728
ENSG00000104415	CCN4	8	133191039
ENSG00000104419	NDRG1	8	133237175
ENSG00000008513	ST3GAL1	8	133454848
ENSG00000066827	ZFAT	8	134477788
ENSG00000131773	KHDRBS3	8	135457456
ENSG00000147724	FAM135B	8	138130023
ENSG00000169436	COL22A1	8	138588235
ENSG00000169427	KCNK9	8	139600838
ENSG00000167632	TRAPPC9	8	139727725
ENSG00000104472	CHRAC1	8	140511311
ENSG00000123908	AGO2	8	140520156
ENSG00000169398	PTK2	8	140657900
ENSG00000105339	DENND3	8	141117278
ENSG00000022567	SLC45A4	8	141207166
ENSG00000204882	GPR20	8	141356470
ENSG00000184489	PTP4A3	8	141391995
ENSG00000171045	TSNARE1	8	142212080
ENSG00000181790	ADGRB1	8	142449430
ENSG00000198576	ARC	8	142611049
ENSG00000234616	JRK	8	142657460
ENSG00000167653	PSCA	8	142670308
ENSG00000160886	LY6K	8	142700111
ENSG00000130193	THEM6	8	142727223
ENSG00000126233	SLURP1	8	142740949
ENSG00000197353	LYPD2	8	142750150
ENSG00000284505	LYNX1-SLURP2	8	142764334
ENSG00000283992	SLURP2	8	142764338
ENSG00000180155	LYNX1	8	142771197
ENSG00000167656	LY6D	8	142784882
ENSG00000104499	GML	8	142834247
ENSG00000160882	CYP11B1	8	142872356
ENSG00000179142	CYP11B2	8	142910559
ENSG00000160932	LY6E	8	143017982
ENSG00000261667	LY6L	8	143080630
ENSG00000176956	LY6H	8	143157914
ENSG00000277494	GPIHBP1	8	143213218
ENSG00000181638	ZFP41	8	143246821
ENSG00000250571	GLI4	8	143267433
ENSG00000185730	ZNF696	8	143289676
ENSG00000184428	TOP1MT	8	143304384
ENSG00000158106	RHPN1	8	143368876
ENSG00000182759	MAFA	8	143419182
ENSG00000014164	ZC3H3	8	143437659
ENSG00000104518	GSDMD	8	143553207
ENSG00000204839	MROH6	8	143566192
ENSG00000147813	NAPRT	8	143574785
ENSG00000104529	EEF1D	8	143579697
ENSG00000179886	TIGD5	8	143597831
ENSG00000104524	PYCR3	8	143603210
ENSG00000104522	GFUS	8	143612618
ENSG00000183309	ZNF623	8	143636019
ENSG00000181135	ZNF707	8	143684452
ENSG00000255181	CCDC166	8	143706694
ENSG00000181085	MAPK15	8	143716340
ENSG00000180921	FAM83H	8	143723933
ENSG00000203499	IQANK1	8	143734139
ENSG00000180900	SCRIB	8	143790920
ENSG00000179950	PUF60	8	143816344
ENSG00000185189	NRBP2	8	143833583
ENSG00000261150	EPPK1	8	143857324
ENSG00000178209	PLEC	8	143915153
ENSG00000178685	PARP10	8	143977153
ENSG00000178719	GRINA	8	143990056
ENSG00000186583	SPATC1	8	144012280
ENSG00000178814	OPLAH	8	144051266
ENSG00000178896	EXOSC4	8	144078648
ENSG00000197858	GPAA1	8	144082590
ENSG00000179091	CYC1	8	144095039
ENSG00000179526	SHARPIN	8	144098633
ENSG00000179632	MAF1	8	144104461
ENSG00000179698	WDR97	8	144107726
ENSG00000235173	HGH1	8	144137774
ENSG00000179832	MROH1	8	144148016
ENSG00000261236	BOP1	8	144262045
ENSG00000260428	SCX	8	144266453
ENSG00000185122	HSF1	8	144291591
ENSG00000185000	DGAT1	8	144314584
ENSG00000261678	SCRT1	8	144330565
ENSG00000185803	SLC52A2	8	144333957
ENSG00000261587	TMEM249	8	144352219
ENSG00000182325	FBXL6	8	144355431
ENSG00000173137	ADCK5	8	144373101
ENSG00000071894	CPSF1	8	144393229
ENSG00000147804	SLC39A4	8	144409742
ENSG00000160948	VPS28	8	144423601
ENSG00000160949	TONSL	8	144428775
ENSG00000187954	CYHR1	8	144449582
ENSG00000167702	KIFC2	8	144466043
ENSG00000160973	FOXH1	8	144473412
ENSG00000160972	PPP1R16A	8	144477969
ENSG00000167701	GPT	8	144502973
ENSG00000167700	MFSD3	8	144509070
ENSG00000160957	RECQL4	8	144511288
ENSG00000160959	LRRC14	8	144517992
ENSG00000254402	LRRC24	8	144522388
ENSG00000213563	C8orf82	8	144525733
ENSG00000147799	ARHGAP39	8	144529179
ENSG00000198169	ZNF251	8	144720907
ENSG00000196378	ZNF34	8	144772224
ENSG00000161016	RPL8	8	144789765
ENSG00000197363	ZNF517	8	144798876
ENSG00000147789	ZNF7	8	144827518
ENSG00000170619	COMMD5	8	144841042
ENSG00000196150	ZNF250	8	144876497
ENSG00000170631	ZNF16	8	144930358
ENSG00000182307	C8orf33	8	145052465
ENSG00000181404	WASHC1	9	14475
ENSG00000170122	FOXD4	9	116231
ENSG00000172785	CBWD1	9	121038
ENSG00000107099	DOCK8	9	214854
ENSG00000107104	KANK1	9	470291
ENSG00000137090	DMRT1	9	841690
ENSG00000064218	DMRT3	9	976655
ENSG00000173253	DMRT2	9	1049858
ENSG00000080503	SMARCA2	9	1980290
ENSG00000147852	VLDLR	9	2621182
ENSG00000168263	KCNV2	9	2717510
ENSG00000080608	PUM3	9	2720469
ENSG00000080298	RFX3	9	3218297
ENSG00000107249	GLIS3	9	3824127
ENSG00000106688	SLC1A1	9	4490468
ENSG00000106686	SPATA6L	9	4553386
ENSG00000205808	PLPP6	9	4662294
ENSG00000106993	CDC37L1	9	4679559
ENSG00000147853	AK3	9	4709556
ENSG00000120158	RCL1	9	4792944
ENSG00000096968	JAK2	9	4984390
ENSG00000120210	INSL6	9	5123880
ENSG00000120211	INSL4	9	5231419
ENSG00000107014	RLN2	9	5299864
ENSG00000107018	RLN1	9	5334930
ENSG00000107020	PLGRKT	9	5357971
ENSG00000120217	CD274	9	5450503
ENSG00000197646	PDCD1LG2	9	5510531
ENSG00000107036	RIC1	9	5629025
ENSG00000099219	ERMP1	9	5749832
ENSG00000183354	KIAA2026	9	5881596
ENSG00000120215	MLANA	9	5890889
ENSG00000137040	RANBP6	9	6011025
ENSG00000137033	IL33	9	6215786
ENSG00000170777	TPD52L3	9	6328375
ENSG00000147854	UHRF2	9	6413151
ENSG00000178445	GLDC	9	6532467
ENSG00000107077	KDM4C	9	6720863
ENSG00000137038	DMAC1	9	7796500
ENSG00000153707	PTPRD	9	8314246
ENSG00000107165	TYRP1	9	12685439
ENSG00000153714	LURAP1L	9	12775020
ENSG00000107186	MPDZ	9	13105706
ENSG00000147862	NFIB	9	14081843
ENSG00000175893	ZDHHC21	9	14611071
ENSG00000147869	CER1	9	14719724
ENSG00000164946	FREM1	9	14737152
ENSG00000155158	TTC39B	9	15163622
ENSG00000164975	SNAPC3	9	15422734
ENSG00000164985	PSIP1	9	15464066
ENSG00000164989	CCDC171	9	15553043
ENSG00000173068	BNC2	9	16409503
ENSG00000044459	CNTLN	9	17134982
ENSG00000107295	SH3GL2	9	17579066
ENSG00000178031	ADAMTSL1	9	17906563
ENSG00000155875	SAXO1	9	18858906
ENSG00000155876	RRAGA	9	19049427
ENSG00000147874	HAUS6	9	19053141
ENSG00000147872	PLIN2	9	19108375
ENSG00000137145	DENND4C	9	19230435
ENSG00000137154	RPS6	9	19375715
ENSG00000177076	ACER2	9	19409009
ENSG00000155886	SLC24A2	9	19507452
ENSG00000171843	MLLT3	9	20341669
ENSG00000188352	FOCAD	9	20658309
ENSG00000188921	HACD4	9	20999509
ENSG00000171855	IFNB1	9	21077104
ENSG00000177047	IFNW1	9	21140632
ENSG00000137080	IFNA21	9	21165637
ENSG00000236637	IFNA4	9	21186694
ENSG00000214042	IFNA7	9	21201469
ENSG00000186803	IFNA10	9	21206181
ENSG00000147885	IFNA16	9	21216373
ENSG00000234829	IFNA17	9	21227243
ENSG00000228083	IFNA14	9	21239002
ENSG00000147873	IFNA5	9	21304326
ENSG00000198642	KLHL9	9	21329665
ENSG00000120235	IFNA6	9	21349835
ENSG00000233816	IFNA13	9	21367424
ENSG00000188379	IFNA2	9	21384255
ENSG00000120242	IFNA8	9	21409117
ENSG00000197919	IFNA1	9	21440439
ENSG00000184995	IFNE	9	21480839
ENSG00000099810	MTAP	9	21802636
ENSG00000147889	CDKN2A	9	21967752
