Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSMUSG00000052724	Gm9888	9	114609168
ENSMUSG00000041012	Cmtm8	9	114618413
ENSMUSG00000084638	Gm23889	9	114667241
ENSMUSG00000050627	Gpd1l	9	114728409
ENSMUSG00000040875	Osbpl10	9	114807637
ENSMUSG00000050621	Rps27rt	9	114811434
ENSMUSG00000098127	Gm4665	9	115009472
ENSMUSG00000098191	Gm26962	9	115024521
ENSMUSG00000097967	Gm27002	9	115029466
ENSMUSG00000032437	Stt3b	9	115071649
ENSMUSG00000111564	Stmn1-rs1	9	115110588
ENSMUSG00000080409	Mir467h	9	115210887
ENSMUSG00000111530	Gm9487	9	115234217
ENSMUSG00000074034	Gm5921	9	115266768
ENSMUSG00000119822	n-R5s92	9	115455668
ENSMUSG00000111398	D330037F02Rik	9	115494982
ENSMUSG00000110905	Gm48007	9	115509811
ENSMUSG00000056880	Gadl1	9	115721613
ENSMUSG00000087469	Gm16142	9	115820024
ENSMUSG00000080848	Gm9385	9	115869661
ENSMUSG00000032440	Tgfbr2	9	115913361
ENSMUSG00000111243	Gm4668	9	116018248
ENSMUSG00000111729	Gm48038	9	116028365
ENSMUSG00000111324	Gm31410	9	116047870
ENSMUSG00000110752	D730003K21Rik	9	116156405
ENSMUSG00000039607	Rbms3	9	116401814
ENSMUSG00000092184	Gm18489	9	116888226
ENSMUSG00000092516	Gm20397	9	116894595
ENSMUSG00000079669	Gm17396	9	117081604
ENSMUSG00000092504	Gm20396	9	117232047
ENSMUSG00000097240	Gm26614	9	117702212
ENSMUSG00000032443	Zcwpw2	9	117705068
ENSMUSG00000039285	Azi2	9	117869567
ENSMUSG00000039163	Cmc1	9	117893590
ENSMUSG00000097402	Gm17399	9	117979299
ENSMUSG00002075534	7SK	9	118116854
ENSMUSG00000103968	2610509F24Rik	9	118231533
ENSMUSG00000098161	Platr11	9	118233165
ENSMUSG00000111843	4933432G23Rik	9	118258904
ENSMUSG00000084515	Gm22479	9	118296052
ENSMUSG00000032446	Eomes	9	118307280
ENSMUSG00000110692	Gm33460	9	118314627
ENSMUSG00000038708	Golga4	9	118335335
ENSMUSG00000110627	Gm18935	9	118400676
ENSMUSG00000110676	Gm45897	9	118413921
ENSMUSG00000039115	Itga9	9	118435758
ENSMUSG00000066270	Gm10157	9	118666681
ENSMUSG00000086119	Gm2415	9	118719143
ENSMUSG00000087041	Gm16295	9	118753941
ENSMUSG00000047409	Ctdspl	9	118755521
ENSMUSG00000065513	Mir26a-1	9	118860864
ENSMUSG00000038775	Vill	9	118881846
ENSMUSG00000010660	Plcd1	9	118900595
ENSMUSG00000038060	Dlec1	9	118931546
ENSMUSG00000010651	Acaa1b	9	118977091
ENSMUSG00000074029	Gm47289	9	118988229
ENSMUSG00000111197	Gm10608	9	118991798
ENSMUSG00000070280	Slc22a14	9	118998523
ENSMUSG00000074028	Slc22a13	9	119022040
ENSMUSG00000092212	Slc22a13b	9	119049554
ENSMUSG00000036737	Oxsr1	9	119067498
ENSMUSG00000032508	Myd88	9	119165000
ENSMUSG00000036138	Acaa1a	9	119168742
ENSMUSG00000035769	Xylb	9	119186447
ENSMUSG00000061393	Acvr2b	9	119231184
ENSMUSG00000111204	Gm47320	9	119234174
ENSMUSG00000097504	4930516B21Rik	9	119269344
ENSMUSG00000042787	Exog	9	119274009
ENSMUSG00000032511	Scn5a	9	119312474
ENSMUSG00000034533	Scn10a	9	119437522
ENSMUSG00000034115	Scn11a	9	119582825
ENSMUSG00000097223	Gm2449	9	119716515
ENSMUSG00000032512	Wdr48	9	119723944
ENSMUSG00000052336	Cx3cr1	9	119730682
ENSMUSG00000032513	Gorasp1	9	119754323
ENSMUSG00000032514	Ttc21a	9	119766672
ENSMUSG00000032515	Csrnp1	9	119800229
ENSMUSG00000111639	1700019L13Rik	9	119812212
ENSMUSG00000111369	Gm47043	9	119833103
ENSMUSG00000111089	Gm49427	9	119838871
ENSMUSG00000079243	Xirp1	9	119842821
ENSMUSG00000111792	Gm33858	9	119898062
ENSMUSG00000042262	Ccr8	9	119921180
ENSMUSG00000111546	Gm47050	9	119924729
ENSMUSG00000032519	Slc25a38	9	119939440
ENSMUSG00000032518	Rpsa	9	119956755
ENSMUSG00000065041	Gm24044	9	119957846
ENSMUSG00000064380	Gm26448	9	119958417
ENSMUSG00000064925	Snora62	9	119959481
ENSMUSG00000111028	Gm5922	9	119962529
ENSMUSG00000032517	Mobp	9	119978773
ENSMUSG00000111219	Gm38642	9	120008104
ENSMUSG00000104494	Gm37111	9	120011630
ENSMUSG00000111360	Gm38642	9	120022155
ENSMUSG00000111498	Gm47059	9	120088694
ENSMUSG00000041794	Myrip	9	120130579
ENSMUSG00000083772	Gm15566	9	120145394
ENSMUSG00000082356	Gm15565	9	120213977
ENSMUSG00000111828	D830035M03Rik	9	120319598
ENSMUSG00000006941	Eif1b	9	120321298
ENSMUSG00000111816	Gm7229	9	120350879
ENSMUSG00000041608	Entpd3	9	120368884
ENSMUSG00000025794	Rpl14	9	120400510
ENSMUSG00000052658	5830454E08Rik	9	120406397
ENSMUSG00000110962	Gm47062	9	120409201
ENSMUSG00000110760	Gm39456	9	120440720
ENSMUSG00000111533	Gm39458	9	120503471
ENSMUSG00000111679	Gm47063	9	120534955
ENSMUSG00000111831	Gm47064	9	120572656
ENSMUSG00000110726	Gm18101	9	120584045
ENSMUSG00002076330	7SK	9	120620531
ENSMUSG00000111270	Gm47066	9	120621052
ENSMUSG00000111720	Gm39459	9	120663429
ENSMUSG00000110911	Gm47068	9	120672511
ENSMUSG00000111233	Gm47069	9	120678273
ENSMUSG00000110730	Gm19385	9	120690681
ENSMUSG00000111094	Gm34425	9	120698226
ENSMUSG00000111445	Gm47070	9	120699050
ENSMUSG00000111528	Gm39460	9	120708763
ENSMUSG00000100146	1700020M21Rik	9	120742840
ENSMUSG00000086365	4930593C16Rik	9	120753518
ENSMUSG00000006932	Ctnnb1	9	120758282
ENSMUSG00000106193	Mir7090	9	120784152
ENSMUSG00000040936	Ulk4	9	120784417
ENSMUSG00002076558	7SK	9	121071408
ENSMUSG00000091336	Gm17157	9	121076383
ENSMUSG00000110863	Gm34655	9	121106841
ENSMUSG00000032536	Trak1	9	121126568
ENSMUSG00000110751	C230053D17Rik	9	121148451
ENSMUSG00000110738	Gm47092	9	121175622
ENSMUSG00000032532	Cck	9	121318890
ENSMUSG00000111598	Gm47095	9	121344731
ENSMUSG00000110814	Gm38661	9	121352641
ENSMUSG00000032530	Lyzl4	9	121406909
ENSMUSG00000084995	Lyzl4os	9	121416063
ENSMUSG00000111844	Gm47097	9	121458957
ENSMUSG00000032528	Vipr1	9	121471782
ENSMUSG00000061536	Sec22c	9	121509111
ENSMUSG00000032526	Ss18l2	9	121539395
ENSMUSG00000032525	Nktr	9	121548235
ENSMUSG00000097820	E530011L22Rik	9	121583728
ENSMUSG00000013419	Zfp651	9	121588396
ENSMUSG00000111000	Gm47108	9	121604090
ENSMUSG00000074001	Klhl40	9	121606673
ENSMUSG00000032523	Hhatl	9	121613082
ENSMUSG00000079235	Ccdc13	9	121626693
ENSMUSG00000092042	Gm17163	9	121649355
ENSMUSG00000111341	Gm47111	9	121672888
ENSMUSG00000038412	Higd1a	9	121677629
ENSMUSG00000111079	Gm47112	9	121686746
ENSMUSG00000111465	Gm47113	9	121698562
ENSMUSG00000044534	Ackr2	9	121727421
ENSMUSG00000050445	Cyp8b1	9	121743422
ENSMUSG00000111141	Gm47115	9	121763146
ENSMUSG00000043773	1700048O20Rik	9	121766289
ENSMUSG00000111053	Gm49343	9	121767039
ENSMUSG00000038233	Gask1a	9	121780054
ENSMUSG00000066235	Pomgnt2	9	121810672
ENSMUSG00000111873	Gm39463	9	121825184
ENSMUSG00000110729	Gm47117	9	121837420
ENSMUSG00000111389	Gm39465	9	121848594
ENSMUSG00000111785	Gm39464	9	121876154
ENSMUSG00000038145	Snrk	9	121946332
ENSMUSG00000111003	Gm47122	9	121948211
ENSMUSG00000111605	4632418H02Rik	9	121956360
ENSMUSG00000111434	Gm47121	9	121971515
ENSMUSG00000037949	Ano10	9	122004940
ENSMUSG00000098922	Mir8106	9	122102956
ENSMUSG00000097572	Gm26797	9	122124935
ENSMUSG00000111268	Gm47126	9	122124977
ENSMUSG00000032540	Abhd5	9	122180673
ENSMUSG00000093598	A730085K08Rik	9	122209640
ENSMUSG00000111192	Gm47128	9	122251201
ENSMUSG00000111146	Gm35454	9	122264883
ENSMUSG00000110725	Gm47129	9	122307815
ENSMUSG00000111244	Gm47130	9	122340336
ENSMUSG00000110984	Gm47131	9	122341614
ENSMUSG00000111221	Gm47133	9	122360811
ENSMUSG00000097736	9530059O14Rik	9	122401564
ENSMUSG00000111143	Gm47134	9	122469234
ENSMUSG00000111837	Gm47135	9	122511807
ENSMUSG00000065414	Mir138-1	9	122511941
ENSMUSG00000111068	Gm35501	9	122515864
ENSMUSG00000111577	Gm47136	9	122516133
ENSMUSG00000111441	Gm47137	9	122544268
ENSMUSG00000094985	Topaz1	9	122576411
ENSMUSG00000046603	Tcaim	9	122634604
ENSMUSG00002074902	7SK	9	122641629
ENSMUSG00000107504	Gm35549	9	122651841
ENSMUSG00000047036	Zfp445	9	122673594
ENSMUSG00000111325	Gm47140	9	122676084
ENSMUSG00000097322	A530083I20Rik	9	122714145
ENSMUSG00000063488	Zkscan7	9	122714750
ENSMUSG00000111063	Zfp660	9	122732311
ENSMUSG00000111710	Gm47145	9	122747598
ENSMUSG00000057895	Zfp105	9	122752137
ENSMUSG00000111163	Gm46136	9	122764877
ENSMUSG00000111428	Gm47146	9	122771595
ENSMUSG00000032551	1110059G10Rik	9	122774154
ENSMUSG00000036768	Kif15	9	122780111
ENSMUSG00000111617	Gm47148	9	122822192
ENSMUSG00000110945	Gm9856	9	122848060
ENSMUSG00000066233	Tmem42	9	122850391
ENSMUSG00000111789	Gm49323	9	122850483
ENSMUSG00000025787	Tgm4	9	122863791
ENSMUSG00000025786	Zdhhc3	9	122895225
ENSMUSG00000025785	Exosc7	9	122942280
ENSMUSG00000111490	Gm47159	9	122967531
ENSMUSG00000025784	Clec3b	9	122980011
ENSMUSG00000077659	Gm23323	9	122991436
ENSMUSG00000035498	Cdcp1	9	122999889
ENSMUSG00000054871	Tmem158	9	123088118
ENSMUSG00000058492	Scp2-ps2	9	123135665
ENSMUSG00000111371	Gm47162	9	123136149
ENSMUSG00000035202	Lars2	9	123195992
ENSMUSG00000025239	Limd1	9	123307771
ENSMUSG00000025240	Sacm1l	9	123358824
ENSMUSG00000025243	Slc6a20b	9	123419865
ENSMUSG00000036814	Slc6a20a	9	123463835
ENSMUSG00000091172	Gm17120	9	123464453
ENSMUSG00000110735	Gm47173	9	123472231
ENSMUSG00000111340	Gm47171	9	123473259
ENSMUSG00000090608	Gm17200	9	123507161
ENSMUSG00000029530	Ccr9	9	123507504
ENSMUSG00000058922	Gm10052	9	123518298
ENSMUSG00000025245	Lztfl1	9	123523481
ENSMUSG00000091149	Gm17020	9	123591568
ENSMUSG00000091661	Gm17021	9	123597179
ENSMUSG00000025241	Fyco1	9	123618565
ENSMUSG00000048521	Cxcr6	9	123635540
ENSMUSG00000060509	Xcr1	9	123681380
ENSMUSG00000111148	Gm2774	9	123696874
ENSMUSG00000025804	Ccr1	9	123762161
ENSMUSG00000064039	Ccr1l1	9	123777280
ENSMUSG00000035448	Ccr3	9	123822009
ENSMUSG00000049103	Ccr2	9	123901987
ENSMUSG00000079227	Ccr5	9	123921580
ENSMUSG00000110834	Gm39469	9	124032988
ENSMUSG00000074829	2010315B03Rik	9	124054434
ENSMUSG00000111733	Gm47181	9	124100865
ENSMUSG00000111194	Gm47180	9	124101219
ENSMUSG00000110795	Gm47179	9	124105761
ENSMUSG00000079741	Nlrp4g	9	124117991
ENSMUSG00000111350	Gm47182	9	124127924
ENSMUSG00000093803	Ppp2r3d	9	124195827
ENSMUSG00000111523	Gm47183	9	124206625
ENSMUSG00000111025	Gm47185	9	124226501
ENSMUSG00000096734	Gm21836	9	124252714
ENSMUSG00000110943	Gm30674	10	3054119
ENSMUSG00000111106	Gm3318	10	3067805
ENSMUSG00000071434	9230019H11Rik	10	3069841
ENSMUSG00000110909	B020014A21Rik	10	3075091
ENSMUSG00000111242	Gm8155	10	3089447
ENSMUSG00000111625	Gm48097	10	3126020
ENSMUSG00000110787	Gm6667	10	3162803
ENSMUSG00000091618	H60c	10	3206208
ENSMUSG00000111114	Gm18703	10	3253049
ENSMUSG00000040653	Ppp1r14c	10	3316057
ENSMUSG00000019762	Iyd	10	3490240
ENSMUSG00000040624	Plekhg1	10	3690364
ENSMUSG00000082123	Gm16149	10	3819299
ENSMUSG00002075426	5S_rRNA	10	3884769
ENSMUSG00000082605	Gm16148	10	3896199
ENSMUSG00000040675	Mthfd1l	10	3923118
ENSMUSG00000082247	Gm16074	10	3942371
ENSMUSG00000065792	Gm25515	10	4054313
ENSMUSG00000089473	Gm25369	10	4119887
ENSMUSG00000111266	Gm30570	10	4156426
ENSMUSG00000038587	Akap12	10	4216380
ENSMUSG00000075327	Zbtb2	10	4317075
ENSMUSG00000095123	Gm21781	10	4341587
ENSMUSG00000019763	Rmnd1	10	4351915
ENSMUSG00000085687	Gm16153	10	4359033
ENSMUSG00000061759	Armt1	10	4382467
ENSMUSG00000019767	Ccdc170	10	4432502
ENSMUSG00000065371	Gm22739	10	4434234
ENSMUSG00000112330	Gm3266	10	4519633
ENSMUSG00000019768	Esr1	10	4561593
ENSMUSG00000096054	Syne1	10	4970917
ENSMUSG00000093189	Gm25694	10	4986175
ENSMUSG00000096553	Gm10097	10	5019192
ENSMUSG00000111890	Gm48836	10	5041006
ENSMUSG00000119411	Gm23573	10	5307173
ENSMUSG00000046916	Myct1	10	5543775
ENSMUSG00000019772	Vip	10	5589218
ENSMUSG00000110983	Gm47679	10	5685819
ENSMUSG00000019773	Fbxo5	10	5749160
ENSMUSG00000019774	Mtrf1l	10	5761887
ENSMUSG00000019775	Rgs17	10	5775663
ENSMUSG00000112179	Gm3213	10	6317676
ENSMUSG00000112312	Gm47755	10	6372698
ENSMUSG00000111902	Gm4921	10	6475883
ENSMUSG00000078488	Gm10945	10	6690629
ENSMUSG00000000766	Oprm1	10	6708506
ENSMUSG00000064065	Ipcef1	10	6835796
ENSMUSG00000081926	Gm15536	10	6988661
ENSMUSG00000015202	Cnksr3	10	7069063
ENSMUSG00000112057	Gm21321	10	7334111
ENSMUSG00000079685	Ulbp1	10	7390362
ENSMUSG00000112474	Gm46209	10	7408356
ENSMUSG00000112394	Gm48121	10	7453459
ENSMUSG00000019796	Lrp11	10	7465564
ENSMUSG00000087350	Gm16254	10	7481848
ENSMUSG00000019795	Pcmt1	10	7505137
ENSMUSG00000040034	Nup43	10	7543267
ENSMUSG00000040021	Lats1	10	7556978
ENSMUSG00000019794	Katna1	10	7601764
ENSMUSG00000092190	Gm20470	10	7619284
ENSMUSG00000040006	Ginm1	10	7643711
ENSMUSG00000085211	B430219N15Rik	10	7655949
ENSMUSG00000015757	Ppil4	10	7668655
ENSMUSG00000081497	Gm15560	10	7683880
ENSMUSG00000039981	Zc3h12d	10	7708234
ENSMUSG00000093060	Mir5104	10	7712145
ENSMUSG00000088857	Gm24726	10	7724125
ENSMUSG00000015755	Tab2	10	7781417
ENSMUSG00000112360	Gm48614	10	7877707
ENSMUSG00000112109	Gm30906	10	8051895
ENSMUSG00000047712	Ust	10	8080520
ENSMUSG00000077582	Gm24374	10	8518698
ENSMUSG00000111215	Gm48654	10	8589005
ENSMUSG00000015305	Sash1	10	8597983
ENSMUSG00000065692	Gm25410	10	8699775
ENSMUSG00000111165	4930553I21Rik	10	8736608
ENSMUSG00000097597	Gm26674	10	8760381
ENSMUSG00000111731	Gm48727	10	8779725
ENSMUSG00000111674	Gm48728	10	8827693
ENSMUSG00000111077	Gm48743	10	8945163
ENSMUSG00000112543	Gm48744	10	9099715
ENSMUSG00000112019	Gm48748	10	9205595
ENSMUSG00000111627	Gm48749	10	9212426
ENSMUSG00000112048	Gm48750	10	9231899
ENSMUSG00000112307	Gm48751	10	9358673
ENSMUSG00000112827	Gm48753	10	9389681
ENSMUSG00000053980	Gm9930	10	9408275
ENSMUSG00000111951	Gm48755	10	9421990
ENSMUSG00000112700	Gm48757	10	9442120
ENSMUSG00000112162	Gm48758	10	9463346
ENSMUSG00000112303	Gm48759	10	9472216
ENSMUSG00000060487	Samd5	10	9498680
ENSMUSG00000112680	Gm48760	10	9543420
ENSMUSG00000111901	Gm6150	10	9559652
ENSMUSG00000112200	Gm19161	10	9624167
ENSMUSG00000019790	Stxbp5	10	9631291
ENSMUSG00000064609	Gm25635	10	9727763
ENSMUSG00000112146	Gm46210	10	9777057
ENSMUSG00000101621	Gm28905	10	9852371
ENSMUSG00000112059	Gm48282	10	9916664
ENSMUSG00000112074	Gm48278	10	9959687
ENSMUSG00000112713	Gm48281	10	9976164
ENSMUSG00000065876	Gm25682	10	9976697
ENSMUSG00000112060	Gm48279	10	9998230
ENSMUSG00000112589	Gm48280	10	10007016
ENSMUSG00000109160	4930598N05Rik	10	10060544
ENSMUSG00000108973	Gm44555	10	10069268
ENSMUSG00000112219	Gm31904	10	10106480
ENSMUSG00000112573	Gm48324	10	10146146
ENSMUSG00000050994	Adgb	10	10211447
ENSMUSG00000083257	Gm15568	10	10218859
ENSMUSG00000112351	Gm48326	10	10341158
ENSMUSG00000019832	Rab32	10	10420746
ENSMUSG00000098065	Gm5177	10	10481689
ENSMUSG00000087884	Gm23601	10	10538898
ENSMUSG00000078481	Gm10944	10	10557092
ENSMUSG00000019828	Grm1	10	10561803
ENSMUSG00000112772	Gm48400	10	10606373
ENSMUSG00000112730	4930567K20Rik	10	10624674
ENSMUSG00000111921	Gm48406	10	10911660
ENSMUSG00000090112	Shprh	10	11025171
ENSMUSG00000090070	Gm16577	10	11088024
ENSMUSG00000097007	4930432B10Rik	10	11120534
ENSMUSG00000047648	Fbxo30	10	11157074
ENSMUSG00000111983	Gm48666	10	11205881
ENSMUSG00000087802	Gm25979	10	11206233
ENSMUSG00000055493	Epm2a	10	11219148
ENSMUSG00000090242	Rpl17-ps11	10	11262619
ENSMUSG00000111949	Gm48679	10	11381040
ENSMUSG00000112151	Gm48680	10	11455830
ENSMUSG00000045455	Gm9797	10	11484967
ENSMUSG00000077539	Gm22546	10	11523749
ENSMUSG00000111995	Gm48697	10	11700157
ENSMUSG00000112233	Gm48698	10	11714367
ENSMUSG00000112747	Gm48721	10	11878534
ENSMUSG00000112775	Gm48722	10	11896604
ENSMUSG00000112156	Gm48723	10	12199165
ENSMUSG00000112131	Gm48724	10	12200566
ENSMUSG00000065096	Gm23680	10	12239154
ENSMUSG00000065181	Gm25139	10	12244367
ENSMUSG00000019820	Utrn	10	12257932
ENSMUSG00000112816	Gm48798	10	12296548
ENSMUSG00000088516	Gm23044	10	12669619
ENSMUSG00000112698	Gm7525	10	12721832
ENSMUSG00000097378	B230208H11Rik	10	12792392
ENSMUSG00000039232	Stx11	10	12813953
ENSMUSG00000078348	Sf3b5	10	12881087
ENSMUSG00000112498	Gm47691	10	12918841
ENSMUSG00000019817	Plagl1	10	12936248
ENSMUSG00000019815	Zc2hc1b	10	13025284
ENSMUSG00000019814	Ltv1	10	13053884
ENSMUSG00000112042	Gm47402	10	13080970
ENSMUSG00000062866	Phactr2	10	13083461
ENSMUSG00000019810	Fuca2	10	13375284
ENSMUSG00000019809	Pex3	10	13399586
ENSMUSG00000019808	Adat2	10	13428638
ENSMUSG00000112055	Gm48773	10	13502942
ENSMUSG00000019806	Aig1	10	13522798
ENSMUSG00000112172	Gm32172	10	13747024
ENSMUSG00000112102	Gm32105	10	13753637
ENSMUSG00000119069	Gm22995	10	13764281
ENSMUSG00000098048	Gm8330	10	13766390
ENSMUSG00000112494	4930444K16Rik	10	13802942
ENSMUSG00000015501	Hivep2	10	13841819
ENSMUSG00000101014	Gm28289	10	14024828
ENSMUSG00000112266	Gm48843	10	14072759
ENSMUSG00000112284	Gm48845	10	14102233
ENSMUSG00000112238	Gm48844	10	14102411
ENSMUSG00000089333	Gm24343	10	14109257
ENSMUSG00000112679	Gm40603	10	14172665
ENSMUSG00000102229	Gm37299	10	14189652
ENSMUSG00000112225	Gm48854	10	14203155
ENSMUSG00000039116	Adgrg6	10	14278327
ENSMUSG00000071532	Gm10335	10	14398822
ENSMUSG00000111888	Gm46212	10	14420234
ENSMUSG00000112490	Gm48068	10	14462680
ENSMUSG00000019868	Vta1	10	14530499
ENSMUSG00000085572	Gm16234	10	14539964
ENSMUSG00000019865	Nmbr	10	14581335
ENSMUSG00000019867	Gje1	10	14591367
ENSMUSG00000093798	Gm8355	10	14621106
ENSMUSG00000096963	B230364G03Rik	10	14634379
ENSMUSG00000112113	Gm47698	10	14647684
ENSMUSG00000112724	Gm47699	10	14807604
ENSMUSG00000088730	Gm23892	10	14860414
ENSMUSG00000112475	Gm47703	10	15011651
ENSMUSG00000112177	Gm18188	10	15103319
ENSMUSG00000112928	Gm47710	10	15175979
ENSMUSG00000112395	Gm7198	10	15396079
ENSMUSG00000112089	Gm47712	10	15475975
ENSMUSG00000112335	Gm46188	10	15546672
ENSMUSG00000112800	Gm40604	10	15573744
ENSMUSG00000111963	Gm32283	10	15610660
ENSMUSG00000112011	Gm9535	10	15658957
ENSMUSG00000112227	C330004P14Rik	10	15667525
ENSMUSG00000112602	Gm18557	10	16240546
ENSMUSG00000112123	Gm5178	10	16299921
ENSMUSG00000112929	Gm47729	10	16460016
ENSMUSG00000112903	Gm5948	10	16644688
ENSMUSG00000112118	Gm18039	10	16661482
ENSMUSG00000112499	Gm47736	10	16672721
ENSMUSG00000101969	Gm20125	10	16782175
ENSMUSG00002076853	U6	10	16992552
ENSMUSG00000111922	Gm47760	10	17170446
ENSMUSG00000112478	Gm47761	10	17193833
ENSMUSG00000112587	Gm47769	10	17387862
ENSMUSG00000112296	Gm47768	10	17390478
ENSMUSG00000111927	Gm47770	10	17398361
ENSMUSG00000112629	Gm47771	10	17438491
ENSMUSG00000039910	Cited2	10	17598966
ENSMUSG00000093672	Gm20655	10	17666270
ENSMUSG00000039891	Txlnb	10	17671974
ENSMUSG00000093537	Gm7584	10	17693127
ENSMUSG00000039879	Heca	10	17744360
ENSMUSG00000078453	Abracl	10	17887008
ENSMUSG00000091367	Gm17711	10	17887016
ENSMUSG00000019854	Reps1	10	17931609
ENSMUSG00000071392	Ect2l	10	18004651
ENSMUSG00000059554	Ccdc28a	10	18089424
ENSMUSG00000096977	Gm10827	10	18110801
ENSMUSG00000110762	Gm48229	10	18178417
ENSMUSG00000039835	Nhsl1	10	18194733
ENSMUSG00000111313	Gm18942	10	18211869
ENSMUSG00000019853	Hebp2	10	18415246
ENSMUSG00000111173	Gm48297	10	18441235
ENSMUSG00000019852	Arfgef3	10	18457587
ENSMUSG00000111474	Gm32926	10	18619217
ENSMUSG00000044624	Gm4922	10	18655473
ENSMUSG00000110737	4930444F02Rik	10	18672554
ENSMUSG00000019851	Perp	10	18720768
ENSMUSG00000111318	Gm48483	10	18755483
ENSMUSG00000019850	Tnfaip3	10	18876658
ENSMUSG00000110938	1700124M09Rik	10	18962278
ENSMUSG00000111821	Gm48545	10	18969798
ENSMUSG00000110770	Tpi-rs5	10	18977293
ENSMUSG00000111320	Gm48546	10	18998955
ENSMUSG00000111052	Gm20139	10	19017499
ENSMUSG00000111606	Gm7213	10	19137782
ENSMUSG00000110917	Gm33056	10	19166737
ENSMUSG00000045591	Olig3	10	19232281
ENSMUSG00000110902	Gm33104	10	19362463
ENSMUSG00000110835	Gm48563	10	19395050
ENSMUSG00000020009	Ifngr1	10	19467697
ENSMUSG00000039760	Il22ra2	10	19497746
ENSMUSG00000042940	9230106D20Rik	10	19520498
ENSMUSG00000020007	Il20ra	10	19588318
ENSMUSG00000110958	Gm33332	10	19591900
ENSMUSG00000119791	Gm25256	10	19658602
ENSMUSG00000050473	Slc35d3	10	19723662
ENSMUSG00000020003	Pex7	10	19729646
ENSMUSG00000111067	Gm48714	10	19748753
ENSMUSG00000071369	Map3k5	10	19810218
ENSMUSG00000019996	Map7	10	20024217
ENSMUSG00000110754	4930405J17Rik	10	20074986
ENSMUSG00000111356	Rpl32l	10	20084236
ENSMUSG00000111447	Gm48249	10	20142795
ENSMUSG00000111064	Gm30285	10	20168531
ENSMUSG00000098887	Mir6413	10	20173327
ENSMUSG00000069713	4933406P04Rik	10	20186252
ENSMUSG00000037608	Bclaf1	10	20188215
ENSMUSG00000019992	Mtfr2	10	20223516
ENSMUSG00000111351	Gm48537	10	20240756
ENSMUSG00000019990	Pde7b	10	20273750
ENSMUSG00000092051	Gm17229	10	20391073
ENSMUSG00000091730	Gm17230	10	20501381
ENSMUSG00000111091	Gm48651	10	20631863
ENSMUSG00000111177	Rps2-ps3	10	20754041
ENSMUSG00000019986	Ahi1	10	20828446
ENSMUSG00000111006	Gm10826	10	20906389
ENSMUSG00000111227	Gm20149	10	20910203
ENSMUSG00000111102	Gm48189	10	20976459
ENSMUSG00000019982	Myb	10	21000834
ENSMUSG00000097923	Gm26577	10	21020993
ENSMUSG00000110967	Gm40608	10	21053526
ENSMUSG00000111005	Gm33619	10	21058594
ENSMUSG00000111200	Gm33728	10	21074000
ENSMUSG00000098102	Gm2467	10	21165118
ENSMUSG00000019977	Hbs1l	10	21171878
ENSMUSG00000112654	4930455C13Rik	10	21194987
ENSMUSG00000037542	Aldh8a1	10	21253190
ENSMUSG00000112405	Fkbp1a-ps2	10	21286162
ENSMUSG00000037535	1700021A07Rik	10	21295257
ENSMUSG00000112370	Gm48385	10	21311732
ENSMUSG00000112738	Gm48386	10	21321080
ENSMUSG00000050844	1700020N01Rik	10	21469044
ENSMUSG00000056716	Gm5420	10	21562310
ENSMUSG00000099749	Gm29323	10	21619766
ENSMUSG00000097107	Platr6	10	21706398
ENSMUSG00000080607	Gm23839	10	21754683
ENSMUSG00000019970	Sgk1	10	21758083
ENSMUSG00000090535	Gm8540	10	21916600
ENSMUSG00000097086	Gm7672	10	21922013
ENSMUSG00000111953	Gm18637	10	21928150
ENSMUSG00000069712	4930444G20Rik	10	21942206
ENSMUSG00000097739	Gm2539	10	21950136
ENSMUSG00000097214	Gm19791	10	21986520
ENSMUSG00000097327	E030030I06Rik	10	21988949
ENSMUSG00000097795	Gm7678	10	22000395
ENSMUSG00000044268	Gm4895	10	22029179
ENSMUSG00000053219	Raet1e	10	22034468
ENSMUSG00000075297	H60b	10	22034485
ENSMUSG00000097705	Gm26740	10	22062912
ENSMUSG00000097108	Gm26581	10	22088552
ENSMUSG00000097053	Gm1972	10	22100179
ENSMUSG00000097295	Hmgb1-ps8	10	22138641
ENSMUSG00000097586	Gm26528	10	22157353
ENSMUSG00000097352	C920009B18Rik	10	22182601
ENSMUSG00000097245	Gm5421	10	22219338
ENSMUSG00000078452	Raet1d	10	22236451
ENSMUSG00000096937	Gm10825	10	22278782
ENSMUSG00000097012	Gm16531	10	22290413
ENSMUSG00000097473	Gm26585	10	22328790
ENSMUSG00000037490	Slc2a12	10	22520910
ENSMUSG00000071359	Tbpl1	10	22579778
ENSMUSG00000098714	Mir7663	10	22605271
ENSMUSG00000112888	Gm47634	10	22627796
ENSMUSG00000112727	Gm17794	10	22667218
ENSMUSG00000112397	Gm10824	10	22691648
ENSMUSG00000045680	Tcf21	10	22693180
ENSMUSG00000112091	Gm47787	10	22831800
ENSMUSG00000010461	Eya4	10	22978862
ENSMUSG00000119293	Gm24655	10	23042763
ENSMUSG00000111894	Gm47843	10	23448918
ENSMUSG00000112868	4930520K02Rik	10	23487161
ENSMUSG00000061983	Rps12	10	23661081
ENSMUSG00000070063	Snora33	10	23661245
