genes	D1	D2	DD
RPL15	0.00719300464802041	0.00514724532648885	0.00204575932153156
IER2	0.0196817879406156	0.017639979962012	0.00204180797860359
USP14	0.027785780632645	0.0257456055550034	0.0020401750776416
ZNHIT3	0.00634197449612174	0.00431247356708231	0.00202950092903943
G6PC3	0.00826289244706483	0.00623944553853687	0.00202344690852796
CACUL1	0.0314995423164825	0.0294802518520185	0.00201929046446403
AEN	0.0239797228537335	0.0219689227138472	0.00201080013988628
UBXN1	0.0204048240977688	0.0184081275588141	0.00199669653895478
DAPK3	0.0206761344278934	0.0187093270433772	0.0019668073845162
ACTL6A	0.0227015979100208	0.0207420475184097	0.00195955039161116
BAZ2B	0.031365456097477	0.0294191774691475	0.00194627862832949
CLTB	0.0181390024695191	0.0161928108609041	0.00194619160861493
NDUFS4	0.0390301510559752	0.0370842918649044	0.00194585919107074
RDX	0.017351425761384	0.0154453585255763	0.00190606723580763
PSMA4	0.00924391495651166	0.00734840746288532	0.00189550749362634
TMEM99	0.0135376087344653	0.0116520169660591	0.00188559176840618
SNRPE	0.0108869886876231	0.00900406994046894	0.00188291874715421
ACTR10	0.0101341240118261	0.00825165715834482	0.00188246685348132
XPO6	0.00738221595672025	0.00550112158817212	0.00188109436854813
SERTAD3	0.00619871477419774	0.0043214783989605	0.00187723637523724
PIGT	0.0131537260892973	0.0112867654528309	0.00186696063646639
SLC7A2	0.026811591462054	0.0249457198249101	0.00186587163714395
POLR2L	0.0129570210926795	0.0110952210761015	0.00186180001657802
CDC42EP2	0.0243425591073071	0.0224863716844343	0.00185618742287277
SCPEP1	0.0538723417295788	0.0520180669782347	0.00185427475134411
TP53I13	0.0108235991415949	0.00898678064867215	0.0018368184929227
BUB3	0.0619393382462405	0.0601076345551423	0.00183170369109827
RP11-294J22.6	0.00982759586726848	0.00799590012824579	0.00183169573902269
FAM129A	0.0385947820529797	0.0367671379009945	0.00182764415198521
SFSWAP	0.0267485676094564	0.024922978272139	0.00182558933731734
HSPA4L	0.0261684982298327	0.0243475372992308	0.0018209609306019
CDK2AP2	0.0160494414751587	0.0142319666645021	0.00181747481065658
RAB5B	0.003455251482336	0.00164939638919905	0.00180585509313695
TLDC1	0.0166623286705959	0.0148648899294371	0.00179743874115875
CCDC53	0.00866156750401546	0.00687275403653372	0.00178881346748174
LLPH	0.0131461092986464	0.0113575014420239	0.00178860785662249
UBE2D2	0.0522066257583116	0.0504382759582155	0.00176834980009603
ETV7	0.00688440272783989	0.00511897206701328	0.00176543066082661
ATIC	0.0560516390223253	0.0542872547272146	0.00176438429511067
GNPNAT1	0.00419893948634513	0.00244313115963736	0.00175580832670777
ARL14EP	0.0174438254070669	0.0156901440113071	0.00175368139575981
HDAC9	0.0097585316091492	0.00801950671448363	0.00173902489466557
S100A13	0.00770394069017355	0.0059700700675172	0.00173387062265635
PAK1IP1	0.0753609336173437	0.0736350201933414	0.00172591342400226
CCNDBP1	0.0174646127592682	0.0157597868066402	0.00170482595262799
FBXW7	0.0180970834391937	0.0164029620988371	0.00169412134035659
NDUFS8	0.014331463490924	0.0126461220041375	0.00168534148678645
PTPRF	0.00747272930347224	0.00578913562189313	0.00168359368157911
FAM133B	0.0256545037977948	0.023981751167288	0.00167275263050675
EPS8L2	0.0122787857643956	0.0106361776065143	0.00164260815788128
PVR	0.0144955533710738	0.0128544112082981	0.00164114216277574
TIPARP	0.0170463434503109	0.0154145864903014	0.00163175696000956
CHPF2	0.00571702891106221	0.00409401880603644	0.00162301010502577
MTHFD1L	0.0235898118273877	0.0219698819663111	0.00161992986107656
COQ10B	0.0148367404803956	0.0132211237764294	0.0016156167039662
FAM216A	0.0636549622020601	0.0620503822129464	0.00160457998911367
MOB1A	0.0419916159999294	0.0403891873900445	0.0016024286098849
THOP1	0.0110737930341823	0.009487780723811	0.00158601231037125
PIN1	0.0127357270994156	0.0111538509673261	0.0015818761320895
ZNF580	0.0245986479889508	0.0230207108005456	0.00157793718840517
GMPPB	0.00900192695274724	0.00742685642747202	0.00157507052527521
PKM	0.0155920371629816	0.0140183996685923	0.00157363749438928
IL10RB	0.00933127825145088	0.00775968030359777	0.0015715979478531
REEP5	0.00975978924524187	0.0081977571927412	0.00156203205250067
GPN3	0.0442117078345644	0.0426512419807028	0.0015604658538616
THOC2	0.0345163177213273	0.0329562252317508	0.0015600924895765
LZIC	0.0074209032424821	0.00586618290529818	0.00155472033718392
ALCAM	0.0191774810595193	0.0176314784271793	0.00154600263234006
PDZD11	0.0207859272913148	0.0192441453240157	0.00154178196729917
PRKAG2	0.0102962920942843	0.0087580398080346	0.00153825228624966
MAEA	0.0194757662509997	0.0179383738356274	0.00153739241537233
AKT1	0.0413156185258223	0.0397818893047816	0.00153372922104072
ATG12	0.0316735073275754	0.0301433714678184	0.00153013585975704
GRN	0.0226202296764035	0.0210943887863837	0.00152584089001978
MBP	0.0111342346641921	0.00961004296609506	0.00152419169809708
CSRNP1	0.0108049161727	0.00929308351412269	0.00151183265857734
SIPA1L1	0.0182114721601496	0.0167025238609957	0.0015089482991539
SCAMP3	0.00684782584692222	0.0053543755280463	0.00149345031887592
ARAP2	0.0232537355360486	0.021761747791522	0.0014919877445266
TMEM51	0.0199762436934551	0.0184890282858229	0.00148721540763219
CHTOP	0.0169341967961004	0.0154495838067987	0.00148461298930164
TTF2	0.0489976019517383	0.0475221030954319	0.00147549885630643
HOOK3	0.0356707902937223	0.034197323828461	0.00147346646526127
RAB25	0.0154869918967286	0.0140197730157075	0.00146721888102105
POLR2G	0.0716464666051751	0.0701819638748975	0.00146450273027757
OCIAD2	0.0154666078143743	0.0140026225166413	0.00146398529773296
TOR1AIP1	0.0303325997621187	0.0288767482996249	0.00145585146249378
CENPB	0.0249721613526355	0.0235451649094546	0.00142699644318093
FAR1	0.0213298284718287	0.0199110377316835	0.0014187907401452
ATXN10	0.0311833835231063	0.0297676463208544	0.00141573720225188
STMN1	0.222549486141461	0.22115800151101	0.00139148463045111
POLR3D	0.0105757019733058	0.00919373111057952	0.00138197086272631
CDC40	0.00914383011786212	0.0077672772463849	0.00137655287147723
RANGAP1	0.0126619621677437	0.0112886182999748	0.00137334386776891
VKORC1L1	0.009764373573763	0.00839246906809731	0.00137190450566569
MEAF6	0.0129929065718395	0.0116264862472997	0.00136642032453984
C10orf54	0.00483076556940488	0.00348320761952627	0.00134755794987861
SMARCA4	0.00846144649921089	0.00713634545893648	0.00132510104027441
GSPT1	0.0152430007756236	0.0139186686178703	0.00132433215775332
UBE2J2	0.00776166860407158	0.00644283499176666	0.00131883361230492
EIF2A	0.0256861753553691	0.024373094511825	0.00131308084354415
TMCO1	0.016052182646049	0.0147532564622064	0.0012989261838426
SH3BP2	0.0105975199247124	0.00929946141495044	0.00129805850976193
DPP9	0.0176041086731634	0.0163077977727318	0.00129631090043164
SGTA	0.00595184671950094	0.00466907736473049	0.00128276935477045
CCDC124	0.018140919522739	0.0168647458854167	0.00127617363732224
TALDO1	0.0322403595260071	0.0309656705135837	0.00127468901242341
ESRRA	0.00721641341915991	0.00594573458061659	0.00127067883854332
ALG8	0.00497301266492896	0.00370568521603639	0.00126732744889257
PTCD3	0.0304917564679894	0.0292379087487657	0.00125384771922372
BCL3	0.0672807927475577	0.0660332746916777	0.00124751805588
STK4	0.0158286287708199	0.0145919903607765	0.00123663841004345
EBLN3	0.0251003313554457	0.0238681806744919	0.00123215068095383
CDK7	0.024009828391167	0.0227857697813976	0.00122405860976949
CASP3	0.00880554412182373	0.00758659358039738	0.00121895054142635
ACP5	0.0530055075733	0.0517935778555923	0.00121192971770771
KCTD20	0.0122687371219826	0.0110796292128835	0.00118910790909908
CHCHD7	0.0134885666201806	0.0123197563407707	0.00116881027940985
LAMTOR5	0.0159348711677737	0.0147720808619156	0.00116279030585811
MFAP1	0.0303013752270732	0.0291421541534742	0.00115922107359901
FUOM	0.0342780474455634	0.0331404616654235	0.00113758578013985
UBE2B	0.0522680634385937	0.0511370294096223	0.0011310340289714
TNRC18	0.0281033194756549	0.0269733899763102	0.00112992949934467
RPS27	0.0779808617447182	0.0768605575426447	0.00112030420207349
CARS	0.0109867865563066	0.0098673743270649	0.00111941222924174
PIM3	0.0778212859416521	0.076703370003547	0.00111791593810512
KLHL21	0.0140504107450843	0.0129402296662856	0.00111018107879868
ATXN2L	0.0214314066113093	0.0203216722070563	0.00110973440425307
MVB12A	0.0106274523137754	0.00951911484389604	0.00110833746987938
DEXI	0.0221185515211744	0.0210143563617456	0.00110419515942883
DNTTIP2	0.0356623475460315	0.0345695590180787	0.0010927885279528
SDCCAG3	0.00933364560173634	0.008247862673333	0.00108578292840333
OTUB2	0.0545312666785117	0.0534469048784567	0.00108436180005508
LCMT1	0.0149680825415624	0.0138871848730114	0.00108089766855094
ARF6	0.0218419190726868	0.0207667143572819	0.00107520471540492
PCGF5	0.0225011254718898	0.0214416605511934	0.00105946492069645
GRINA	0.00777899451934112	0.00673911410045097	0.00103988041889016
PLGRKT	0.0144182283875319	0.0133831206676787	0.00103510771985316
NOTCH3	0.0347305010272714	0.033700104235748	0.00103039679152345
PRKCI	0.00566318576779228	0.00465053867535739	0.00101264709243489
LINC00969	0.0241190739493489	0.0231090351240192	0.00101003882532968
ST3GAL4	0.0460183667929096	0.0450093054674855	0.00100906132542411
ZNF274	0.00892726301614899	0.00791928250018514	0.00100798051596385
OSTM1	0.00747967057337844	0.00647404204076048	0.00100562853261796
HOOK2	0.0169771534056505	0.0159794765083356	0.000997676897314902
GPC1	0.0158191698188832	0.0148325387973735	0.000986631021509725
IMPAD1	0.0337877585956934	0.0328022523492141	0.000985506246479279
KIN	0.00767278107539257	0.00669011638141648	0.000982664693976095
PDCD5	0.0400339442102667	0.0390552282967268	0.000978715913539867
NUBP1	0.00376190173988535	0.00279355295503543	0.000968348784849921
MITF	0.0121481417825365	0.0111803302965533	0.000967811485983185
TRIM14	0.0412256308647349	0.0402608981648685	0.000964732699866321
DNM2	0.0422875366814301	0.0413268010115855	0.000960735669844545
ALKBH2	0.0425677706782961	0.0416173296926138	0.000950440985682241
TIMM23	0.00701288203793142	0.00606391008442744	0.000948971953503976
SEC63	0.0239588878156669	0.0230112020327806	0.000947685782886253
ELMSAN1	0.0153688795668137	0.0144241162629577	0.000944763303855926
FAM65A	0.0144004442682285	0.013456155986822	0.000944288281406455
WDR3	0.0057245818606858	0.00478450370818791	0.000940078152497888
MTSS1	0.0835862511304628	0.0826477897057658	0.000938461424697015
WDFY1	0.0236797046204329	0.0227781469663813	0.000901557654051512
AKR1A1	0.0141489318701716	0.0132475513364443	0.000901380533727323
NBPF14	0.00936456649516538	0.00848021553847774	0.000884350956687636
EIF4A1	0.00496183464122326	0.0040778872637226	0.00088394737750066
UBXN4	0.00941496552018416	0.00853559467674646	0.000879370843437702
LUC7L2	0.0165698955120453	0.0156952776402992	0.000874617871746131
AMD1	0.00942988543220786	0.00855776579379873	0.00087211963840913
AHCYL2	0.0302674405950706	0.0294136595346654	0.000853781060405276
APOA1BP	0.0164922432860521	0.0156453508770785	0.0008468924089736
TMEM203	0.00737667905275131	0.00653078908651754	0.000845889966233774
CD47	0.0245734808466471	0.023730079791803	0.000843401054844043
PPCS	0.00914087050683362	0.00829779089958256	0.000843079607251059
UBA7	0.02074875477241	0.0199057815360778	0.000842973236332166
RASIP1	0.10516393408824	0.104324923793606	0.000839010294634082
WDR36	0.00284067935739438	0.00201037206893542	0.00083030728845896
CXCL11	0.101563648752247	0.100765285823502	0.000798362928744856
UTP4	0.0311638766155989	0.0303705286977909	0.000793347917807965
SPSB3	0.0065301555539344	0.0057545545111871	0.000775601042747294
SCAF4	0.0133894853785232	0.012619928817368	0.000769556561155172
ARFGAP1	0.0171969888435933	0.0164561054235446	0.000740883420048705
METTL5	0.0250191400104693	0.0242831887519687	0.000735951258500664
PIGP	0.00640026085037783	0.00566464703392586	0.000735613816451963
SLC44A1	0.0301455706715478	0.0294143642173913	0.000731206454156492
PSMD13	0.0188975965530682	0.0181671339515003	0.000730462601567974
MAF1	0.0297310332484088	0.0290030028362169	0.00072803041219199
FAU	0.0341304372465748	0.0334047643580706	0.000725672888504163
NMRK1	0.00490420098957701	0.0041891788780107	0.000715022111566302
MRPL9	0.00980304831807569	0.00909056213162804	0.000712486186447651
MED1	0.020308881992971	0.0196017687877425	0.000707113205228545
MKKS	0.00302450666761674	0.00234025405377707	0.000684252613839672
REV1	0.00773125823892453	0.00706880102231278	0.000662457216611747
CISD1	0.0437999346510835	0.0431458876399954	0.000654047011088114
MCM6	0.0154287020506797	0.0147875126885912	0.000641189362088455
MRPL10	0.0104527734272708	0.00981259834209834	0.000640175085172416
GNL3	0.0520281342692185	0.0513885267949579	0.000639607474260659
WDR5	0.00716521430329724	0.00653315359116334	0.000632060712133899
COPS8	0.0172236589245707	0.0165959162870888	0.000627742637481939
TMEM60	0.00842113531021239	0.00779918605503337	0.00062194925517902
C2orf49	0.0186323742066088	0.0180195229599879	0.000612851246620975
ATPIF1	0.0487350023020901	0.048128407335648	0.00060659496644206
RBPMS	0.0100977773551058	0.00949646720599037	0.000601310149115424
PRPF19	0.0263446047900757	0.0257595466889652	0.000585058101110498
LPCAT4	0.0152408081616103	0.0146954934566296	0.00054531470498072
QRICH1	0.0188931511830386	0.0183510281646222	0.000542123018416354
GOT2	0.0157873384737931	0.0152493492929374	0.000537989180855625
RAB5A	0.0212502797067565	0.0207134513819297	0.000536828324826811
PRPSAP1	0.0110131907999268	0.0104800718643885	0.000533118935538283
PIP5K1A	0.0226557228645692	0.0221364495708586	0.00051927329371065
GNB1	0.0772762670439911	0.0767574268529195	0.000518840191071623
LPGAT1	0.0246164238582965	0.0241021379453802	0.000514285912916225
IL32	0.249957677165681	0.249448552644586	0.000509124521095222
IFNAR1	0.0297654381706921	0.0292694707580364	0.000495967412655771
ACYP2	0.00865450903171952	0.00816626744320908	0.000488241588510439
FUT11	0.022129880686087	0.0216469278142043	0.000482952871882717
VAPA	0.0395778589717627	0.0391000126774694	0.000477846294293385
MDH2	0.0431833409309397	0.04273273878281	0.000450602148129711
HNRNPU	0.0523808255060614	0.0519429631774765	0.000437862328584941
MRPS18B	0.0046343370864783	0.00421359754628499	0.00042073954019331
COMTD1	0.0323156769806358	0.0318957152884085	0.000419961692227334
BBC3	0.166260575127574	0.165841252422269	0.00041932270530487
RMDN1	0.0186126422059752	0.018196628870176	0.000416013335799208
TXN2	0.01228134752909	0.0118815919166092	0.000399755612480799
UBE2F	0.0294194289021831	0.0290416438526759	0.000377785049507268
ZNF277	0.00569057805488791	0.00532461122338397	0.000365966831503936
AZI2	0.0272905816167316	0.0269296235216577	0.000360958095073863
CTBP2	0.0255486426803742	0.0251939752179565	0.00035466746241777
CRBN	0.00545189172764976	0.00510519321186649	0.000346698515783269
RPL27A	0.0158803131548197	0.0155362316917681	0.000344081463051649
MAP2K7	0.0291546330590603	0.0288182045463603	0.00033642851270007
VCP	0.0139024899378431	0.013566155451927	0.00033633448591614
ARPC5L	0.0137118410054411	0.0133773288790436	0.000334512126397526
NDUFB3	0.0396570377630144	0.0393394689097489	0.000317568853265504
GALNT12	0.0307034619558809	0.0303996483772646	0.000303813578616335
EYA3	0.00464443993856671	0.00434802068545191	0.000296419253114795
PPFIBP1	0.00973976046737569	0.00945233075092554	0.000287429716450153
PSME3	0.0134542448153543	0.013176609164049	0.00027763565130531
PUM3	0.0367187566271188	0.0364446453190619	0.000274111308056969
PARK7	0.0194340752687726	0.0191620885056071	0.000271986763165481
SND1	0.00993485515886815	0.009666657139857	0.000268198019011155
FBXL15	0.00672715248154121	0.00646084029733185	0.000266312184209364
ICT1	0.0386978200173487	0.0384446087305027	0.000253211286845953
PDIA6	0.0208371256056066	0.0205893419269897	0.000247783678616966
FAM127A	0.0129837017690355	0.012787607020706	0.000196094748329559
FAM134C	0.0279338624965813	0.0277404353671808	0.000193427129400493
ZNF322	0.00976271087473545	0.00958382910307125	0.000178881771664195
DESI2	0.00446290039058961	0.00428983378934452	0.000173066601245094
PPIL1	0.0184660369230988	0.0182984375561502	0.000167599366948677
STX11	0.0566356096931671	0.0565027663523065	0.000132843340860521
ATAD1	0.0339239618459042	0.0337919752207549	0.000131986625149315
CENPK	0.219630623204033	0.219500614791767	0.000130008412266625
GNS	0.0219736862468959	0.0218475443753667	0.000126141871529217
AKAP17A	0.0101536363196262	0.0100321607473646	0.000121475572261619
SLC35A3	0.0234943287169715	0.0233821414392199	0.000112187277751592
ELP5	0.00316307713756538	0.0030515032765031	0.00011157386106228
MRPS21	0.0108884718503092	0.0107770741027773	0.000111397747531855
SERPINB5	0.249576910784699	0.249475343045553	0.000101567739145936
TRIM5	0.0298493778995667	0.0297630877419113	8.62901576554366e-05
NIPA2	0.0282262310962276	0.0281606253343711	6.56057618564701e-05
NDUFS6	0.00602608340543908	0.00596275234993124	6.33310555078438e-05
COPS4	0.00725646362867374	0.00719600783259022	6.04557960835247e-05
PLAA	0.00817550089965639	0.00813805512391992	3.74457757364669e-05
KRTCAP2	0.0128827106119505	0.0128529242914737	2.97863204767948e-05
CHST2	0.0266810477613012	0.0266723614184267	8.68634287443451e-06
NCF1	0.0113935391500892	0.0113908260447451	2.71310534412372e-06
PCSK1N	0.114870683390611	0.114875104937671	-4.42154705995734e-06
GFER	0.00424281658643327	0.00425603545822585	-1.32188717925754e-05
TRIM27	0.00604716339672199	0.00608033782248966	-3.31744257676715e-05
TIMMDC1	0.0105684238650865	0.0106121585388821	-4.37346737955525e-05
TMEM208	0.0172725700237759	0.0173293825025585	-5.68124787825863e-05
