,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
SIRT2,7.608824024,0,0,0,0,7.884160748,3.979193088,6.166994559,5.430569635,6.911664022,3.540783642,3.494799595,0,0,8.146085957,7.184745445,5.315874125,6.706893805,0.311270591,2.66848225,0,0.841570637,3.773658813,0,7.437077894,0,6.520254081,0,6.99374568,7.170473923,6.302218505,6.921499409,3.366266254,6.762820511,5.610827013,7.03559312,6.239186067,0,0,0,1.528171209,0,1.555963361,6.63489525,0,0,0,5.639701021,0,0,5.739046083,7.312472772,4.266606661,3.092697952,0,0,6.299273969,0,0.659193895,2.932911566,7.248295733,6.50940132,5.617477751,0,0,0,0.503755787,7.096432648,0,7.088260346,0.769263957,0.195347598,5.269145385,0,0.425459305,4.987020652,0.437227739,0,0,0,2.194717463,0.508631478,4.840745199,5.898561484,0.576763978,6.266008775,6.12986616,0,0,2.200410188,4.218920627,0,0,0,2.962789606,0.611266825,0,0,0.722553458,0,4.647936128,0,6.858856296,8.344665634,4.822266168,0.246712101,4.425694274,6.336915321,0,4.176793487,4.088005871,1.946319137,4.575832672,0,0,0,0,5.858585308,1.742351209,2.088955682,0,0,0,4.076413724,0,3.33702597,5.567974323,4.789922224,5.852418397,3.960456107,0
ECH1,6.217197751,6.714623317,0.641361056,0,10.61056563,7.394231159,7.4033163,7.73575841,6.781677072,8.71124916,9.615002034,0,0,9.875294128,6.028794556,7.361887643,6.216972792,0,6.902568064,10.15171843,7.147074644,5.714762047,0,3.837327695,7.494698009,2.465086379,8.842323941,6.172485515,6.805012506,8.840838336,2.445488353,0.565402204,5.367514349,7.637801496,10.13116219,6.407351051,4.734476603,0,0,9.208814734,4.06934987,0,4.048959793,0,0,2.762710241,0,8.955696398,10.96546859,0,0,0,4.768549585,7.67024126,7.690639182,0,6.988155223,9.859254917,0,7.2853717,2.926492888,0,0,0.892585315,0,0,0,0.427069755,0,0,5.477000501,0,3.54678336,0,6.336520842,7.856297283,4.497918882,7.970158822,0,0,1.222619113,0,0,8.101603857,0,0,0,0,0,0,0,4.174925683,0,8.48361306,0,0.33845294,0,6.244653059,7.799878006,8.771483197,1.21896711,6.974374435,7.578399865,5.509217609,0,5.142364421,0.361768359,0,0,7.337205311,0,0,0,7.727762566,0,0,0,0,3.925733634,8.639935031,0,0,0,0,4.655947104,0,5.072131532,0,0,7.636187396,7.314734586
USF2,6.770526471,2.665938454,6.223086551,0,2.60566026,0,5.855070284,5.007805467,8.340507526,4.783886151,0,1.653977179,4.17037377,0,5.77547728,0,4.080717348,0,0,6.186857067,1.021408657,6.108486821,0,6.292520421,7.193773714,0,1.25658801,0,1.55478529,0.844867676,5.571352197,4.650534812,0.223175386,2.259332755,3.089786254,6.636372308,0,2.714685129,4.399259978,0.492314685,4.450729584,3.852208632,5.237536951,4.340854197,0,4.901759916,0,4.604765216,0,0,0,0,0.491493981,1.770363927,6.956163549,0,0,0,4.349436052,4.037874166,0,0,1.04649106,0,6.533237833,0,0,4.639990363,2.011137783,1.031606927,0.502534286,2.324522612,4.870438702,6.523047512,4.319878012,1.421586873,2.749727329,3.363647691,0.712815854,1.204391163,0.772899122,0.416947805,2.694389927,6.052661511,0,2.346673285,5.318642225,0,0,0,0,0,0,0,0,0,1.546165985,0,0,0,0,0,0,0,3.945588976,3.461999951,0,0.541514839,0,2.664846882,0,1.09051473,0,1.08983709,0,0,0,2.207643013,3.130634395,0,0,0.256165277,0,0,4.498691269,0,1.650856448,1.028852006,5.253217808,2.111365231,0
HERC2,0.046141782,6.289255353,0,0,0.504569548,3.521352314,0.077379741,1.819177666,2.749620076,0.067914014,6.90639278,4.447903138,0.759070591,0,0.294076649,6.693387987,0.022900402,8.492470918,0.897317884,1.791939065,1.007913082,4.169997134,1.042504263,3.910204984,0,3.133234706,4.372067549,0,2.912937226,1.883308003,2.218719182,0.376290383,6.877257135,7.29845029,5.489542936,0,0,0,2.087904069,1.919149363,7.892733443,0,3.112566698,0,0,7.551492178,0,0.49067281,3.054014911,9.342230488,0,0.303225478,0.037030731,5.889086533,7.214594032,0,5.150324082,1.43151599,6.393534612,0,0,7.240460309,6.300795483,8.655898818,1.085968454,0,1.664209749,0.032947164,0,6.128111898,4.453945517,5.577969548,3.509252452,5.966262026,0.603881483,5.627554312,0.317882883,0,0,2.68063942,0.933270472,9.625590501,2.753005428,0.593305959,0,0,2.493647334,4.856950842,0,0,4.28967219,0.102187793,5.279961521,2.417866014,4.562657616,5.610328003,2.843139681,0,5.818817335,6.500588564,0,0.269152867,0,0.482435288,2.289480386,2.624615633,0,0,0,6.374940351,0,0.101381142,5.219307942,0.306728867,6.503987883,0,0,0.556110553,5.431298685,0,0,4.923629365,4.944553949,2.308273493,6.032852418,6.24126627,0.196481149,6.165741136,0,0.40990682,0
CHD2,1.183200647,4.301024212,4.510208737,0.252900029,0,0,0.044324169,1.551540626,2.907717504,6.804981541,0.133826527,7.20584993,4.885569484,0,1.527821022,5.561625521,4.763135332,0,6.087439503,2.949964409,0,0,3.104621816,3.7754088,4.019159245,2.447473404,3.244521774,0,5.826286618,6.380942388,0,4.51484816,0,1.07990713,0,0.764431087,1.504874589,0.143001506,0.617768646,0.50873288,5.94190915,0.401848875,5.886403822,0.184597684,1.913416033,5.47356614,6.405638448,0.051441711,0.093560176,0,0,5.478185548,2.658211483,6.983983164,4.525918523,0,0,0.241840184,0.627139871,5.203608374,0,5.018914532,0.952706308,1.728834779,0,0,3.541613956,6.111488344,4.81093146,4.062493048,0,3.084744621,0,0,6.63988042,6.602299494,3.789937869,0,5.724421081,7.198449953,0.208891775,4.895302621,7.936893479,0,0,0,0,0,0,0,6.490581361,8.799701577,0,5.441241107,5.825963664,5.320495509,2.663868313,0,0,2.3652446,0,0,0,7.436187663,5.864203482,0,3.609636781,1.851918907,2.788894479,3.741391479,0,0,7.235772048,1.104605043,0.788351618,0,0,2.068326861,5.503787584,3.354155918,0,2.056375432,0,1.392207499,5.771531726,0.335597588,0.09895848,5.334074803,0,5.274656764,3.351628329
SLCO3A1,0,0.175811994,0,0,0,0,0,0,0,0,0,0,2.647015116,0,0,0,0,0,0,0.351402184,0,0,0,0,0,0.70593368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264443,3.31275229,0,0,0,0,0,0,0,5.39468562,0,0,0,0,4.369529299,5.162483981,7.558422244,4.106633078,4.256308718,7.224797591,2.689992382,7.082198018,6.437855252,7.28421243,4.672470602,6.401353996,6.917616735,4.988957296,7.486941988,7.442063515,4.11363383,6.948237558,5.811550664,6.192361865,0.200253232,5.632067504,0.359296259,7.248929459,2.646162657,3.372617844,3.240329596,6.872599781,5.953162784,7.177067667,1.52326084,5.76754887,0,8.021387002,5.861608044,0,5.50247382,6.645210245,4.841258637,7.70613612,0.826355268,5.003296396,8.534406387,0.262072288,5.643293429,7.041929597,0.261590989,6.753417342,5.995269682,8.947599245,5.09953928,3.445408894,4.685278621,2.828144102,6.457924199,4.999499478,7.683328717,4.334482467,2.860843644,2.242328116,1.841852386,5.444256248,0.144176924,0.228849468,5.553148507,4.712183051,8.013375718,3.103615132,4.873453956,0,4.861404574,2.764473551,4.610363441,2.446997241
AK015958,0,2.665574688,0,0,1.100708589,1.300065137,0.668028329,0.738205779,0,0.228480098,3.13211616,0.706552654,1.225089799,0,0.712375673,0.944033813,3.034057207,1.44905948,1.452384576,1.370554899,1.10191896,0.258579224,1.441695937,4.701022227,2.661316361,2.446812024,3.820893749,0,1.41986245,0,0.42234066,0,2.560837212,0.264116022,0,1.430820497,1.163241085,0.310456462,0.290188457,2.00557964,0.836408932,0.852078763,0.993420758,2.546709289,5.718589042,0.801903615,0,1.298599668,0,0,0,2.740733318,2.826029786,0.692784257,2.523687402,0,0,4.213720545,0,0,0.48769214,1.511366829,0.423847055,3.133777218,0.60046007,8.926947655,1.809702543,0.806860199,1.085016673,0.648189303,1.624334889,0,0,3.473397292,1.911154665,1.89917563,0.467905469,1.159693763,1.879980166,1.824564212,5.617080981,0,1.947366928,1.155425432,1.382667253,0,2.327371201,0,4.033220349,0,0,1.412293771,0.127104965,1.662570116,1.538687143,0.323197108,0,0,1.273157782,3.553888821,0,0,0,0,1.135140816,2.719380606,2.146231604,0,6.909558316,1.792647156,1.990083536,0,1.148218272,2.684078129,2.575626978,7.809129504,0,0,1.525216969,2.826884018,0,0.620680241,5.004285646,1.002090393,2.941087526,1.421909973,0.936666204,0.786010802,4.710238885,0,1.65145358
FAM103A1,6.384108536,0,0,0,0.439782689,0,7.408484299,7.787936505,7.747613642,6.021610754,5.272691364,0.295723025,6.495800675,0,6.212487631,4.973606684,8.139884873,0,8.199511873,8.181203452,4.636827599,9.140285559,7.054708498,4.872296883,6.086639421,5.335886949,6.661235115,0.932439187,0,5.39172992,3.38158794,9.366782273,4.692561105,5.256048249,0,0,5.459139771,0,0.970485573,1.76964481,5.8035732,2.679671508,7.52792812,5.611963166,0,7.484151024,0,5.066429368,6.773244726,0,0,0,0,0,9.023917877,0,8.19547999,9.034639969,8.065459758,5.312200463,5.974953707,6.083362311,0,0,0,0,0,6.652837804,0,0,0.271784214,0,4.122275136,3.141972229,0,6.114808429,5.905418296,0,3.629799561,0,9.292546878,8.590428363,0,3.62270784,2.333996118,2.032453537,3.782922224,0,7.435387736,0,2.460296976,0,0,0,4.482022175,6.082981412,2.396762313,0,1.880293702,0,0,0.200629898,0,0.224904644,4.022128084,6.439910651,0,5.248208432,0,0.413594082,4.866655806,0,0,4.238733369,0,0,0,0,5.727149904,2.418459838,0,5.566757323,0,5.553759831,5.322512268,8.528100475,0.317998618,4.598728454,0,1.684369929,0.542703792
TM6SF1,6.853486723,0,3.066778074,2.854793598,0,2.151209393,4.559020627,5.840951603,9.230586111,9.30019215,0,6.703610161,7.077815519,0,7.042853329,5.74996862,6.8386934,8.050608894,8.140063367,10.13470456,7.210374252,9.411441923,1.763624032,0,0,4.527414449,1.680909419,0,0.280243696,9.2340184,8.334982948,0.827331271,8.620377468,7.552028868,3.266756562,8.38707772,7.996531111,0,2.612753519,9.175599199,5.281553602,0.966061256,8.363917468,2.897588954,4.012604428,6.313572381,0,5.412940687,4.860371897,0,0,9.246247267,7.232486165,0,7.460878506,0,0,2.819688618,0,0,6.641774322,5.444249621,0,4.226416046,0,0,3.86071455,9.070357661,0.268913416,0,0,0,0,0,0,0,2.762263761,7.314816141,0,0,0,0,1.87172539,1.383607534,7.178913785,0,7.777812228,7.03556123,0,0,0,3.531281638,0,0,7.948968716,2.680189309,0,0,0,0,0,0,0,0,7.807287294,0,0,8.290107342,3.557030158,1.393471117,0.891574725,0,9.422772481,0,0,0,0,0,0,8.327333473,0,0,0,0,0.424707146,0,3.893944608,2.058662839,7.757123282,6.450396377,0
FAM108C,0,7.348242159,6.758712249,0,0.738205779,0,0.335483256,0.196481149,4.371809744,0,2.221351244,0,1.02112434,0,0.404467197,0,5.811429928,6.625686929,0.763836459,0,0,0.364796523,2.440978767,1.204704159,0,0,3.128524372,0,0,0,3.036433,0,0,0,4.14689956,0,0,4.187316438,1.857781989,0,0,7.971776895,6.759801652,0,0,5.563228311,0,1.248716983,2.771822208,8.402400293,0,0,4.845600444,1.023397308,0.684908483,0,8.705238054,3.345680231,2.98417006,0.542208514,0,1.319502329,4.888665329,0,3.78512155,0,1.040401515,6.933788601,2.644963754,6.270495304,0.172999473,7.809622807,4.071290731,0,3.547881635,6.301737615,3.389635641,5.916550688,5.733677013,0,2.908812908,3.398254589,1.58990727,7.030913173,6.655756814,0,0,5.339411785,1.753561751,0,5.100801083,7.5806053,0,7.204198441,5.245343536,6.111876394,3.29551733,0,0.555128994,1.702568896,3.001207751,0,8.119547604,0.143915803,6.736069041,0.34596403,8.324532062,3.020537759,1.605778768,7.526202649,3.019470638,1.353831392,1.176578094,0,0,0,0,0,3.892439601,0.290896181,0,6.125119994,0.913186225,8.198623311,1.729792022,0,7.621189606,6.858508229,0,0,0
NOX4,3.789332795,2.714421378,0.398459827,0,1.605115002,0.695281195,0,2.266816518,0.266156864,2.401712374,2.492212122,4.792084877,2.967869491,0,1.099968417,0,2.026587622,0.899252985,1.613484505,1.792688798,4.711054322,0.418459838,4.693531562,2.005076558,0.585827858,3.602148031,2.385348201,0,3.286230606,2.568640195,0.674099029,0,1.662342242,2.800081925,0,3.738692188,3.421034743,3.737697576,0.759155834,0,4.067234279,0,4.423020078,0.898479256,8.895902408,3.190188151,0,0,0,0,0,3.484499082,2.027967904,0,2.325990769,0,0,3.27326224,0,5.005566167,1.522959662,0.919149363,6.293955302,3.611361264,0,9.412877617,0.782827892,1.123070192,0,1.703898038,3.007966886,0,2.822383452,1.448478121,0,1.932401389,0,0,0,0,7.434759982,1.270947487,1.743213343,4.241252921,0,1.885652451,3.34838824,0,1.507008078,0,1.2083924,1.015568932,0,0,2.374928183,0.379842727,0,0,0,1.218347209,1.817213924,0,0,0,1.300065137,0.966208952,0.973133665,3.647038149,7.990298012,2.018278085,0,0,0.989720329,1.390447578,3.961169521,7.244497989,5.782114963,0,3.18718181,1.038225451,0,1.640620928,1.906929067,4.481499158,1.507008078,1.8667102,0,1.088887859,0,0,0.735522177
PCF11,0,2.654252213,5.155838265,0,4.357319747,1.041172879,0,4.678674781,0,4.307647099,2.300768033,2.838427422,0.257372756,0,5.590655908,4.282469459,6.044367888,3.446785562,4.931763415,0,0,0,0.696795088,1.98801203,0,6.665956924,0.662843517,0,8.664446218,2.334310833,4.788591755,0,6.179138784,4.843808017,0,5.747618341,1.454175893,0.576860702,2.31176466,7.941064631,0,0,0.942157893,0,0,8.7753739,0,3.791522378,0,8.590529416,0,4.718975292,0,2.536699481,3.889103573,0,0.761285273,0,5.143670959,5.098764828,5.327162783,5.204391163,1.560030123,0,2.213378391,0,5.987871095,0,0,1.282795616,1.206205598,5.108863137,3.63544098,0,0,4.942631793,5.136683578,0.506805024,4.897211378,6.662134275,1.31103803,0.439676323,0,0,0,4.604290796,2.004033901,0,0,0,6.464606193,6.262327913,1.862471229,0,0.241596155,0.22650853,0,0,0,5.346878904,6.192681427,1.467436003,0,4.761423578,1.318114344,0.204641566,3.429910498,0,0,6.028622191,0.795434491,0,0.109293689,2.609944032,0.052276765,0,0,0,5.955742888,7.377439608,0,2.087971938,0,1.488463593,6.176043463,0.357720896,0,6.230639184,0,2.84014092,0
CHCHD8,1.008702008,1.42368573,0.975483452,0,1.528871328,3.114683517,0.541118304,1.614662735,0.379842727,6.600183508,4.276533886,3.373272352,8.278371397,0,5.122718268,4.992637024,8.235594481,0.718526026,2.324781807,8.528436529,5.870579258,2.964232264,4.473111505,4.121371885,6.989634054,3.337568385,6.596124144,0,0.976950127,0.630125852,6.950326097,7.867262057,4.51599623,0.3021728,2.688113203,0.930321025,7.623307955,6.2558085,1.348685669,0,2.402121838,6.611766986,1.063157759,4.673171956,8.119714627,3.07429991,0,1.974529312,0,0,0,3.776451457,4.335075875,1.478764767,5.293716254,0,0.442226945,0,7.118857,2.206736984,0.949497581,3.823830866,0,5.943616632,0,5.03430817,5.667480598,2.749534268,0,7.26563286,6.9627445,0,1.963954942,4.04719809,2.014141015,8.455491621,5.645056013,7.537067716,1.014926544,1.028993412,3.859790691,0.639139531,0,1.042994464,3.905861106,1.583759754,0,0,1.245860702,0,3.37819253,0.324925784,0,3.487640695,2.681336814,1.479954832,0,0,1.407570295,1.568859045,0,0.214995135,0,0,0.282380495,1.095181789,1.394459265,3.232461221,5.169223521,3.053563194,0,5.078481749,9.03496399,3.281089891,1.137110008,0,0,0,2.670205846,1.356369214,0,1.157755178,0.595885528,1.122738972,0.538438835,0.452806263,2.520623395,0,0,0,0
ARAP1,0,6.885150913,2.653082953,0,6.888364568,6.100458403,0,5.746261701,4.776951454,6.937609223,0.921283979,6.051084926,0.26951197,0,2.544262807,6.014420016,1.311561241,3.21480868,6.104806298,5.360041144,0.940655398,3.264671537,0,1.121678557,6.019619638,5.77074449,6.301607765,7.390469934,1.811635431,6.247452865,3.790156885,2.927744783,6.434104426,5.444299324,0,6.147622152,1.157108404,0.836085712,3.614792281,6.527597421,5.756497613,5.405090393,4.286888539,0.75009193,2.984151828,6.104401664,0,5.770009701,0,0,0,0,5.045940908,4.342284499,0,0,0,0,0.643302088,4.952291627,0,6.069534621,0.197362184,0,2.933515987,0,0,0.480471945,5.850786924,5.152004897,0,0.087870133,0,3.619506918,0,0,5.771050982,0.462471189,0,0.780058078,0,0,0.679784089,6.994356831,1.544683205,0,0,0,0,0,0,2.729291724,0,0,2.900934414,4.965992018,4.53564864,0,7.561380366,1.23087931,3.848688032,0,0,3.322735778,0.10259095,5.436028546,0,0,0,4.584625833,1.349138777,2.14280551,2.706486348,6.397618165,0,0,0,0,0,0,0,0.71114245,0,0,1.654985383,0.102187793,2.040576861,1.117828004,1.303050085,7.689129997,3.068516044
PGAP2,0.342440964,0,10.02473937,0,0,0,0,6.524345816,0.465608848,6.18009812,0,0,0,0,9.024531619,5.310198316,7.699393385,0,1.787014474,0,8.660271565,0,7.682920867,0,8.303201271,5.181877771,0.653060017,0,0,0,4.208790353,7.772939359,0,6.502749078,5.167109,4.824044797,0,6.30969098,6.979177079,0,0,5.386090109,6.274880359,0,0,2.058385771,0,0,0,0,0,0.606442228,3.527408193,5.762614579,0,0,0,9.218215446,0,0.619272138,2.991045593,9.007430156,10.70567083,9.107409858,3.067638717,0,7.406750936,8.442522648,1.136125748,8.549704206,9.10005465,5.401900059,0,3.156590775,4.143556684,8.697207028,4.295164643,2.721088249,6.824188674,7.755097212,0,6.685425809,2.810196292,0,0,8.356711654,0,0,0,0,6.169281656,0.367706537,8.535164545,0,8.230785666,0,8.944841173,6.378645136,3.336968862,0,7.643567622,2.359886577,0,4.448497944,8.372877246,9.319225471,0,0,8.681902847,9.443019982,1.435201856,8.410767205,0,8.060869909,9.503946554,0,0,8.542501445,6.766625637,3.585178889,0,1.056722242,5.906847314,7.256755936,7.394089646,7.265176194,0.438612232,7.480109985,0,8.256828572,6.542657367
OLFR613,1.225891862,2.130963808,0.555619857,0,0.970853654,0.05338942,2.266426759,1.091598292,0.734048403,0.590146877,1.074847916,1.210201813,1.141563582,0,1.634128558,0.716947009,1.584818224,1.045442971,2.040331371,0.689567544,0.282380495,1.426479465,2.744311817,6.35960726,2.086036414,2.033193914,3.395624957,0.805457561,0.726482487,2.910406484,0.076559095,0.671021568,2.593736208,0.709290636,4.680763175,2.024355143,2.630661741,4.402005835,0.800993057,2.585923977,1.154971988,2.997455007,0.611550123,1.613484505,5.479922506,3.928379799,0,0.42050935,0.644317778,0,0.230940776,4.198109069,1.856786546,0.393745671,1.133234706,0,0.544089667,0,0.811306611,0.83090431,0,2.805251176,3.214668823,1.531518705,3.233059745,10.55922421,2.298277065,2.434534825,0.485323774,0.266516713,0.624522058,0.068464451,1.791522378,2.560837212,3.552045011,2.388685507,2.353633818,0.744419466,1.90608246,0.866156276,8.575181838,0.883620816,0.930018176,3.510354341,0.483673919,2.049770152,1.431409013,0,1.359240026,2.121114894,2.900663971,0.728921827,0,5.223700559,1.043624477,1.049073097,0.452279135,0.231432408,1.180784391,4.9676067,0.566669051,1.52084965,0,0,2.240344862,1.070870146,1.093830572,0.613720228,8.770538364,0.583807883,3.817357204,0,1.461738086,1.626859618,3.553557109,8.304433466,4.083715458,0,1.417704019,2.931569603,0,1.099295204,5.00274752,4.625445847,2.393333821,1.633756681,1.754930248,1.220639513,3.859084981,0.712023431,0.320657964
TRIM34,0,0,0,0,0,0,0.242206149,0,6.865490791,0.21400043,0.250233981,7.225117763,1.769263957,0,0.207143205,0,0,0,5.418324899,5.577721869,7.517994499,3.534248403,6.906323024,1.167036722,0,0,0,0,7.572231061,0,0.151599082,0,3.139469495,0,0,7.128091271,6.73628827,7.192658744,1.800620391,0,5.093239016,0,0,0,0,0.194717463,0,1.652968269,0,0,0.438612232,0.481815574,0,0,6.06692442,0,2.182819402,0.740193617,0.484911487,8.330662368,3.510797392,7.334376986,2.976601927,4.422811578,4.169540231,0,8.868745712,6.749439068,2.521930161,7.52521227,0.575796375,0,6.427638016,8.417019139,5.507493387,8.626943919,0,4.786894279,5.230368274,2.054223347,9.189883846,3.562181356,4.91201747,9.250603744,8.091191522,7.139144066,6.573103329,4.447288248,0,0,7.383629132,0.593114696,2.060704577,0,6.238179241,7.473945976,0,0.440527032,7.504459907,0.579469817,9.623392463,8.813676672,0,0,4.645603677,4.869841802,0.451646328,2.707105085,1.483415958,0,7.428345934,5.189729694,2.665279061,7.809744338,2.262974292,0,0,2.050014042,8.227493688,1.74420416,0,7.332851122,8.767319772,7.324710713,0,8.971892977,8.684248586,1.173383321,1.652234073,4.426781348,0
TMEM9B,0,0,0,0,6.463282405,4.890563427,6.342202704,1.252597317,0,0.693676517,0.230817842,4.452252774,4.880768774,0,5.674175316,8.76210128,9.056910785,7.314311333,3.316696063,0,4.249248114,5.706469771,5.591179724,0,6.527980493,0,2.85321722,0,0,3.98325814,0,0,3.279278131,2.681516732,2.878293743,0,4.671474547,0,0,0.223793216,1.308535624,2.599722453,4.168874658,5.946576478,0,1.585875918,8.901977376,2.575868968,0,0,0,3.156671667,3.468726667,0,0,0,1.040752186,8.960074065,5.264656525,7.790267684,2.83838708,1.181357028,0,8.225456181,7.627349295,0,7.620870816,4.002036369,1.031183435,5.857344079,0,0,5.569658173,2.331733875,5.126956342,3.665574688,6.784502674,6.281126993,5.39759763,7.144544046,2.646024373,0,1.8913803,0.86393845,6.985022185,6.98608322,0,5.682531162,0,0,0.807849476,8.552037324,0,0,3.335797646,4.48297732,0,0,3.262297842,4.789097999,0,0.169027045,0,0,1.587364991,0,0,0.644225472,0,4.723951672,6.14376074,6.029415338,6.695283979,3.548831154,2.627443417,0,0,1.693988677,4.241832558,5.341459224,0,2.657525683,0,0,3.64541346,3.828479262,1.556159613,4.519762041,0,5.713112901,5.471678466
NUCB2,4.653209096,1.130140135,0,0,3.031112841,5.867006857,0.248413392,3.662410608,2.121479642,1.85937327,0,0,4.045556551,0,2.693475806,5.409224592,0,3.864106887,5.686842251,2.016603288,5.892245292,8.339709734,1.579614629,0.950617715,4.23328221,3.255485626,0,0,0,4.619324967,0,7.419578498,1.952333566,2.758175235,0,0,3.712375673,0,0.278936315,3.009042547,0,3.459693903,4.037434938,0,0,0,0,3.786303611,0,0,0,7.0602009,0.619459965,0,2.917202586,0,0,3.115249698,0,5.737116168,1.665711111,2.103866869,3.401002359,3.220144188,7.02546517,0,1.951140147,5.077097696,0,0,2.627233276,2.653862565,2.388823247,0,0.441377239,3.797511089,0,6.643662856,3.854265005,0,0,6.473830737,4.110154408,2.301646173,2.838487933,0.631244004,0,0,0,0,0.847515928,5.895906042,5.510300532,3.506259176,1.932590365,7.397831193,4.235160285,0,0,3.802348337,1.72320904,0.613060107,0,0,4.118924466,0,0.262553427,7.70159272,0,0,5.538621967,0,1.49103213,5.433323375,0,0,0,7.237191792,1.565207206,8.056488697,0,7.391697274,0.843260306,0,6.480990489,0.223175386,3.233335903,3.798444583,8.057069511,0,2.979897299
