pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728"	0.000142876913481077	0.000883426891548059	0.518848077743792	-0.710909149330688	-1.93861703687896	26	IRF1 IFIH1 DDX58 IRF7 TLR3 FLOT1 POLR3C RIPK2 RNF135 IRF5
"POSITIVE REGULATION OF INTERFERON-GAMMA PRODUCTION%GOBP%GO:0032729"	0.0200497230340739	0.0543269158452309	0.352487857583619	-0.52603981541196	-1.5311457635506	35	HLA-DPA1 LGALS9 HLA-DPB1 IL12RB1 TLR3 CD2 FAM49B IL12A CCR2 SLAMF6 PTPN22 HSPD1 IL23A PYCARD ZP3 IL12RB2 EBI3
"POSITIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032731"	0.130193905817175	0.233539015957267	0.206587922696891	-0.516942647640378	-1.3285734699473	22	AIM2 LGALS9 CASP1 IFI16 NOD2 RIPK2
"POSITIVE REGULATION OF INTERLEUKIN-1 BETA SECRETION%GOBP%GO:0050718"	0.11340206185567	0.209420432329363	0.213927855492356	-0.539127852885623	-1.3383162294845	19	AIM2 LGALS9 CASP1 NOD2 RIPK2
"POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732"	0.11830985915493	0.216922542759235	0.219250346703755	-0.504254873683495	-1.33455604061165	24	AIM2 LGALS9 CASP1 IFI16 NOD2 RIPK2
"POSITIVE REGULATION OF INTERLEUKIN-1 SECRETION%GOBP%GO:0050716"	0.112021857923497	0.207319211995452	0.222056046145248	-0.523164569903231	-1.32931318036826	21	AIM2 LGALS9 CASP1 NOD2 RIPK2
"POSITIVE REGULATION OF INTERLEUKIN-10 PRODUCTION%GOBP%GO:0032733"	0.0298090010380045	0.0743120247442768	0.352487857583619	-0.612625258097461	-1.51509762272002	18	CD274 LGALS9 TIGIT NOD2 IRF4 XCL1 CD46 HSPD1 IL23A PYCARD
"POSITIVE REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032735"	0.124668435013263	0.225043407839628	0.206587922696891	-0.528259975606403	-1.32848216439556	20	LGALS9 TLR3 HLA-G RIPK2 LTB HSPD1 IRF5 IL23A
"POSITIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032743"	0.713355048859935	0.817538658050287	0.0517405459873163	0.368205505319148	0.811144900000947	19	RUNX1 SPTBN1 PDE4D MALT1 CD28
"POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755"	0.132258064516129	0.236446620113743	0.222056046145248	-0.445892790584954	-1.29786156351538	35	IFIH1 LGALS9 DDX58 IL6R CYBA MAPK13 TLR3 NOD2 XBP1 ARHGEF2 HSPD1 PYCARD MBP
"POSITIVE REGULATION OF INTERLEUKIN-6 SECRETION%GOBP%GO:2000778"	0.330097087378641	0.469138258772413	0.115240003147781	-0.473113975648701	-1.12394490445284	15	IFIH1 LGALS9 DDX58
"POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757"	0.433576642335766	0.5701038504912	0.0702812841717392	0.415027619815715	1.01676869304183	32	SERPINE1 F2R ADIPOQ
"POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316"	0.688838782412627	0.797455590196617	0.0364548541965309	0.291628284073591	0.897278748038546	182	DACT1 TGFB3 BMP4 CTSK BAMBI IGF1 DAB2 SEMA5A ABLIM3 SPHK1 FAM65A KCNB1 TGFBR1 BMP6 PDZK1 FLNA PPP3CA NRG1 IL6 BAG3 HHAT SMAD3 PIK3R1 PPP3CB HES1 SH3GLB1
"POSITIVE REGULATION OF INTRACELLULAR TRANSPORT%GOBP%GO:0032388"	0.935275080906149	0.970643420669435	0.0179363489740654	0.242008513366969	0.75525327567941	246	DACT1 TGFB3 BMP4 EHD2 CTSK BAMBI IGF1 DAB2 SEMA5A NEDD4 ABLIM3 SPHK1 FAM65A KCNB1 TGFBR1 BMP6 ANXA2 TP63 PDZK1 FLNA PPP3CA NRG1 IL6 BAG3 BOK HHAT SMAD3 PIK3R1 PPP3CB HES1 TBC1D20 SH3GLB1
"POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244"	0.156050955414013	0.267486140008254	0.20207170902116	-0.421937968235717	-1.25049764316371	37	NCK1 PMAIP1 DDIT3 SOD1 SFPQ LCK FIS1 BCL2L11 BAD MSX1 BAX SLC9A3R1 SIAH1 BCAP31 MCL1 DNM1L
"POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767"	0.356091030789826	0.496457258900676	0.0758886900606117	0.393240116202358	1.07831816780184	67	JPH2 PKD2 F2R APLNR ATP1B2 PLCG1 THY1 CACNB2 ANO6 PDZK1 FLNA STIM2 NOS1 TRPC1 RAMP3 TRPC6 ACTN4 WNK2
"POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414"	0.43001443001443	0.56716372522078	0.070113215764256	0.403743776631151	1.02271308927017	41	JPH2 PKD2 ATP1B2 CACNB2 STIM2 TRPC6 ACTN4 WNK2
"POSITIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043270"	0.131773399014778	0.235713169656271	0.132147260608774	0.418954721055347	1.22753184175492	115	PDGFRB JPH2 PKD2 F2R CXCL12 APLNR ADRA2A ATP1B2 PLCG1 THY1 CAV1 CACNB2 PDGFB PLA2R1 RAB3B WFS1 ANO6 SCN4B PDZK1 MYLK FLNA STIM2 NOS1 SCN5A TRPC1 RAMP3 TRPC6 SCN3B CACNA1D ACTN4 WNK2 GRM6
"POSITIVE REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046427"	0.127167630057803	0.228830391815094	0.147331213699377	0.530026685160897	1.31667926765453	35	F2R GHR IGF1 CRLF1 LIF FGFR3 CYP1B1 KIT IL6ST AGT NOTCH1 IL6
"POSITIVE REGULATION OF JNK CASCADE%GOBP%GO:0046330"	0.17012987012987	0.285702386618617	0.11776578836269	0.435522127103559	1.2194591708599	81	CTGF EDA2R TNFRSF19 FZD7 GADD45B FLT4 SPAG9 FGF19 DAB2IP WNT5A RASSF2 CCL21 EDAR MAPK8IP3 FZD10 DVL3 SASH1
"POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507"	0.507936507936508	0.643478192725292	0.0619762736001998	0.385601944184169	0.976758475030189	41	SPAG9 DAB2IP WNT5A MAPK8IP3 FZD10 DVL3 SASH1 MAP3K5 MDFIC MAP3K9 ERN1
"POSITIVE REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090184"	0.000313946313089167	0.00171219179465845	0.49849310876659	0.784528230520801	1.81233815381785	24	PDGFRB BMP4 NOG ADIPOQ LIF BASP1 SMO LHX1 PDGFB EGR1 AGT PDGFA
"POSITIVE REGULATION OF KINASE ACTIVITY%GOBP%GO:0033674"	0.00503793040965684	0.0174024723293545	0.407017918923954	0.434282058469966	1.36974467086575	349	PDGFRB THBS1 CYR61 PDGFRA PKD2 BMP4 BMP2 F2R PROK1 PDGFD TGFBR2 FGF1 ANGPT1 GHR ADCY2 ADRA2A ABL1 TEK CCND1 ADIPOQ IGF1 DDR2 PLCG1 FGFR3 FGF18 KIT IRS1 GADD45B SPAG9 CCDC88A ADCY6 EEF1A2 PDGFB NGF DAB2IP WNT5A SRC RASSF2 EGR1 TGFBR1 CCL21 PRKD1 KIDINS220 FLT1 SHC1 ADCY1 PKD1 FGF2 DIRAS1 MAPK11 MAPT PDGFC CCND2 C5AR1 AGT SBK2 CDKN1A DUSP7 NTRK3 MAPK8IP3 OSBPL8 NRG1 TGFB2 HTR2B PDGFA ADCY9 FZD10 ADCY8 RAPGEF2 TNFAIP8L3 PRKAR1A ADAM9 DUSP5 DVL3 SASH1
"POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745"	0.422033898305085	0.559803041122175	0.0793434960134973	0.505181898003588	1.0685495577082	16	FSCN1 SRC ARHGEF7 ENPP2 RREB1 CORO1C
"POSITIVE REGULATION OF LEUKOCYTE ACTIVATION%GOBP%GO:0002696"	0.000474813036882663	0.00242461741819087	0.49849310876659	-0.386619008317236	-1.48885819025742	188	CD38 HLA-E MYB NCK1 HLA-DRA CD274 HLA-DPA1 HLA-DMB VAMP8 HLA-DRB1 HLA-DRB5 LGALS9 CD74 HLA-DPB1 CCL5 IL12RB1 PRKCQ TNFRSF14 PTPN6 CTLA4 PDCD1 CD247 SOCS1 TNFSF13 SIRPG CD226 KARS FLOT2 HLA-G ICOS TNFSF13B HLA-DQA2 PAK1 LILRB4 CD2 CD3D HLA-DQA1 CD86 CD27 NOD2 HLA-DQB1 LCK CD80 CD1D CD3G KLRK1 FAM49B LYN IL12A CD3E XBP1 NKAP VAV3 BTK XCL1 CCR2 CD46 ZAP70 SYK PDCD1LG2 HSPD1 CCDC88B MIF GRAP2 FOXP3 IL23A AIF1 PYCARD CD4 RASAL3
"POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000108"	0.000298625813692125	0.00163558983550479	0.49849310876659	-0.758450622297727	-1.87574168646339	18	IDO1 CD274 LGALS9 CCL5 PDCD1 CDKN2A ZC3H8 PRELID1 LYN
"POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039"	0.000963063336369899	0.00436226040798793	0.477270815362862	-0.407970791857253	-1.52925483134719	146	HLA-E MYB NCK1 HLA-DRA CD274 HLA-DPA1 HLA-DMB HLA-DRB1 HLA-DRB5 LGALS9 HLA-DPB1 CCL5 IL12RB1 PRKCQ TNFRSF14 PTPN6 CTLA4 PDCD1 CD247 SOCS1 SIRPG FLOT2 HLA-G ICOS HLA-DQA2 PAK1 LILRB4 CD3D HLA-DQA1 CD86 NOD2 HLA-DQB1 LCK CD80 CD1D CD3G KLRK1 FAM49B LYN IL12A CD3E XBP1 NKAP XCL1 CCR2 CD46 ZAP70 SYK PDCD1LG2 HSPD1 CCDC88B GRAP2 FOXP3 IL23A AIF1 PYCARD CD4 RASAL3
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS%GOBP%GO:0002690"	0.209737827715356	0.333346092237599	0.188204146308491	-0.343142524730407	-1.13275728886353	62	CXCL10 CXCL11 LGALS9 CD74 CXCL9 IL6R CCL5 C1QBP CSF1 CXCL17 KARS CXCL13 CREB3
"POSITIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902107"	0.615691489361702	0.737048920784758	0.0491927521045191	0.326779509060881	0.901479481279389	70	MMP14 GLI3 TGFBR2 RUNX1 LIF SOCS5 GLI2 TNFSF4
"POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912"	0.00185487177177218	0.00754893095379447	0.45505986738723	-0.693912119881036	-1.72254845840771	19	HLA-E IL12RB1 CD226 KLRK1 FAM49B IL12A XCL1 SLAMF6 IL23A
"POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002705"	0.00165707214556753	0.00689707562940193	0.45505986738723	-0.559326132969137	-1.76157412013655	48	HLA-E B2M VAMP8 IL12RB1 TNFSF13 CD226 RSAD2 KLRK1 FAM49B IL12A XCL1 SLAMF6 SYK HSPD1 IL23A
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687"	0.591203104786546	0.716267614043468	0.0497903187820785	0.332215772695963	0.929612533438545	76	THBS1 SERPINE1 CXCL12 PGF VEGFC THY1 RARRES2 THBS4 WNT5A CCL21 EDN2 ANO6 PLVAP ADAM10
"POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665"	0.00728400675742631	0.0238250622556481	0.407017918923954	-0.456138084111293	-1.54083260664857	72	CD38 HLA-E NCK1 CD274 HLA-DPA1 HLA-DMB LGALS9 CD74 HLA-DPB1 CCL5 IL12RB1 CSF1 TNFSF13B CD1D LYN IL12A CD3E VAV3 XCL1 CCR2 CD46 SYK CCDC88B MIF IL23A AIF1 PYCARD RASAL3
"POSITIVE REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060193"	0.00382109664314153	0.0137903431593547	0.431707695803346	0.644471701862374	1.64158084939471	43	PDGFRB AGTR1 PDGFRA EDNRA GPIHBP1 PLA2G5 FGFR3 LPAR1 KIT AVPR1A ABL2 FLT1 FGF2 C5AR1
"POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889"	0.370851370851371	0.510632652497167	0.0776798560117236	0.417772676035177	1.06413923590113	43	FGF1 SORBS1 WNT4 BMP6 SLC45A3 NR1D1 PTGS2 HTR2B ACSL3
"POSITIVE REGULATION OF LIPID CATABOLIC PROCESS%GOBP%GO:0050996"	0.384745762711864	0.525528252371951	0.0843144320642653	0.509877803581213	1.09115669158886	17	IRS1 TWIST1 IRS2 APOA1 HTT AADAC
"POSITIVE REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0090218"	0.000166673334109193	0.00100750005965651	0.518848077743792	0.808643001803801	1.85436108593376	23	PDGFRB PDGFRA TEK FGFR3 KIT IRS1 EEF1A2 PDGFB CCL21 PRKD1 FLT1 FGF2
"POSITIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905954"	0.294964028776978	0.432007818402812	0.0899860794997137	0.449487351089702	1.13767829121509	40	LRP1 C1QTNF1 ADIPOQ LPL PLA2R1 ANXA2 ABCA1
"POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834"	0.000161902529495902	0.000982132129282469	0.518848077743792	0.625702949843852	1.77316526509655	87	PDGFRB AGTR1 PDGFRA FGF1 NR4A3 TEK ADIPOQ SORBS1 FGFR3 KIT IRS1 TWIST1 PPARGC1A EEF1A2 PDGFB IRS2 PTCHD2 WNT4 CCL21 PRKD1 FLT1 BMP6 FGF2 SLC45A3 NR1D1 PTGS2 AGT
"POSITIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032370"	0.262762762762763	0.395702683252802	0.0992333343771191	0.487872239197083	1.1644023269275	28	LRP1 C1QTNF1 ADIPOQ PLA2R1 ANXA2 ABCA1
"POSITIVE REGULATION OF LOCOMOTION%GOBP%GO:0040017"	1e-10	2.29863959830131e-09		0.619976352863357	1.94194798122039	303	SPARC LAMB1 PTRF COL1A1 PDGFRB THBS1 MMP14 SNAI2 FN1 SERPINE1 CYR61 SRPX2 PDPN PDGFRA SLIT2 BMP4 LRRC15 BMP2 FGF7 F2R CXCL12 PDGFD FGF1 SCG2 ANGPT1 SEMA6A PLAU ADRA2A TEK MYADM PGF FOXP1 HGF IGF1 DDR2 SPRY2 PLCG1 MEGF8 DAB2 ROR2 BCAR1 RTN4 VEGFC VTN SYDE1 SEMA5A F3 HAS2 FGF18 THY1 PODXL PPM1F RHOB TWIST1 KDR NRP2 FLT4 SNAI1 SPOCK2 SPAG9 WNT11 RARRES2 THBS4 SPHK1 FAM65A TUBB2B BMPR2 PDGFB DAB2IP WNT5A SRC ETS1 TGFBR1 CCL21 PRKD1 FLT1 FGF2 CAV2 ROCK2 VPS37B CDH13 EDN2 PDGFC ANO6 PLVAP PTGS2 AGT MYLK ADAM10 ARHGEF7 DOCK1 NTRK3 DOCK4 APC NOTCH1 TGFB2 PDGFA IL6 NRP1
"POSITIVE REGULATION OF LYASE ACTIVITY%GOBP%GO:0051349"	0.115384615384615	0.212317621424828	0.157402899305283	0.555609834979387	1.34562732760248	30	EDNRA ADCY2 ADCY6 ADCY1 NOS1 ADCY9 ADCY8 PRKCA AVPR2 ADORA2B CAP2 NF1 CRHR1 ADCY5
"POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251"	0.000121876220648436	0.000763698124991174	0.538434096309916	-0.416816050495423	-1.58964915525667	172	CD38 HLA-E MYB NCK1 HLA-DRA CD274 HLA-DPA1 HLA-DMB HLA-DRB1 HLA-DRB5 LGALS9 CD74 HLA-DPB1 CCL5 IL12RB1 PRKCQ TNFRSF14 PTPN6 CTLA4 PDCD1 CD247 SOCS1 TNFSF13 SIRPG FLOT2 HLA-G ICOS TNFSF13B HLA-DQA2 PAK1 LILRB4 CD3D HLA-DQA1 CD86 CD27 NOD2 HLA-DQB1 LCK CD80 CD1D CD3G KLRK1 FAM49B LYN IL12A CD3E XBP1 NKAP VAV3 BTK XCL1 CCR2 CD46 ZAP70 SYK PDCD1LG2 HSPD1 CCDC88B MIF GRAP2 FOXP3 IL23A AIF1 PYCARD CD4 RASAL3
"POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045621"	0.593123209169055	0.717144430272998	0.0543434390269162	0.356502794967583	0.916823192059375	45	MMP14 GLI3 TGFBR2 SOCS5 GLI2 TNFSF4
"POSITIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002708"	0.00573204155263114	0.0193023866457369	0.407017918923954	-0.550002877347172	-1.6603526279357	40	HLA-E B2M IL12RB1 TNFSF13 CD226 RSAD2 KLRK1 FAM49B IL12A XCL1 SLAMF6 HSPD1 IL23A ZP3 PAXIP1
"POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403"	0.498614958448754	0.634720643341333	0.09754492162472	-0.379315973914437	-0.974864701084843	22	CXCL10 CCL5 CXCL13 CCL20 XCL1 CCR2 AIF1 PYCARD
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671"	0.0165249384117766	0.0464690322899933	0.352487857583619	-0.441865026370382	-1.50273839055073	70	CD38 HLA-E NCK1 CD274 HLA-DPA1 HLA-DMB LGALS9 CD74 HLA-DPB1 CCL5 IL12RB1 TNFSF13B CD1D IL12A CD3E VAV3 XCL1 CCR2 CD46 SYK CCDC88B MIF IL23A AIF1 PYCARD RASAL3
"POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239"	0.682539682539683	0.792666587642827	0.0482149710025565	0.344778785491897	0.873350370295288	41	DCN KDR TRIM13 BNIP3L SH3GLB1 PIP4K2B
"POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406"	0.00127043845503966	0.00553001709182658	0.45505986738723	0.521711699291922	1.57962467641167	160	PDGFRB THBS1 BMP4 BMP2 F2R PROK1 PDGFD FGF1 GHR ADRA2A IGF1 PLCG1 FGF18 KIT GADD45B SPAG9 PDGFB NGF DAB2IP WNT5A TGFBR1 KIDINS220 FLT1 SHC1 FGF2 DIRAS1 MAPK11 PDGFC C5AR1 DUSP7 NTRK3 MAPK8IP3 NRG1 HTR2B PDGFA FZD10 ADAM9 DUSP5 DVL3 SASH1
"POSITIVE REGULATION OF MAPK CASCADE%GOBP%GO:0043410"	2.04790220761507e-05	0.000159397755353597	0.575610261071129	0.519450495454499	1.6265649517371	298	PDGFRB THBS1 CTGF SEMA7A PDGFRA BMP4 BMP2 HAND2 F2R PROK1 PDGFD FGF1 CCL14 EDA2R CD36 ANGPT1 GHR ADRA2A TBX1 TEK PLA2G5 IGF1 SPRY2 PLCG1 BMPER NPNT LIF PLA2G2A TNFRSF19 FGFR3 FZD7 FGF18 LPAR1 IL11 KIT IGF2 KDR GADD45B FLT4 SPAG9 NTRK2 GDF6 KSR1 FGF19 PDGFB NGF DAB2IP WNT5A RASSF2 TGFBR1 CCL21 KIDINS220 FLT1 SHC1 FGF2 DIRAS1 CAV2 MAPK11 PDGFC C5AR1 ADRA1B EDAR DUSP7 CCL18 NTRK3 MAPK8IP3 NRG1 TGFB2 HTR2B NDRG4 PDGFA IL6 NRP1 MID1 FZD10 RAMP3 RAPGEF2 TNFAIP8L3 ADAM9 DUSP5 DVL3 SASH1
"POSITIVE REGULATION OF MEMBRANE PERMEABILITY%GOBP%GO:1905710"	0.189320388349515	0.309483193542284	0.157402899305283	-0.526844279661305	-1.25158835723156	15	PMAIP1 HEBP2 BCL2L11 BAD
"POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031112"	0.956882255389718	0.982237388724036	0.0391155247681459	0.263238239564335	0.571178903031765	18	ANKRD53 MAPT SLAIN2 TRPV4 CLIP1 DCTN1
"POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION%GOBP%GO:0031116"	0.893203883495146	0.943371164952977	0.0598603117764473	-0.279694755712786	-0.672737368885607	16	PSRC1 PAK1
"POSITIVE REGULATION OF MITOCHONDRIAL OUTER MEMBRANE PERMEABILIZATION INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1901030"	0.0283493271010768	0.071423046972374	0.352487857583619	-0.497515138203597	-1.46328426034621	36	PMAIP1 CASP8 BAK1 GZMB E2F1 TFDP2 YWHAH BCL2L11 BAD SFN
"POSITIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010822"	0.025190454896001	0.0650943678380045	0.352487857583619	-0.349619885847772	-1.29642622183351	139	STOML2 TNFSF10 PMAIP1 CASP8 BAK1 RUVBL1 RNF31 OPTN ATPIF1 WDR75 PDCD5 GZMB CDKL2 CYB5R1 UBL5 ACTL6A E2F1 STARD7 NKAP FIS1 TFDP2 YWHAH UBE2D3 SLMO1 BCL2L11 RPL28 BAD SFN VPS35 PYCARD OSCP1 GLS2 WDR46 U2AF1 DYNLL1 HTRA2 RAC2 BAX PSMB7 FAM162A PARK7 DNM1L
"POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992"	0.0512330377667169	0.112314172151347	0.321775918075361	-0.46529646128589	-1.39100806170017	38	CDT1 CDK1 ANAPC11 CDK4 UBE2C CDC45 ESPL1 NSMCE2 CDCA5 DLGAP5 STOX1 LSM10 CDC7 AIF1
"POSITIVE REGULATION OF MITOTIC CELL CYCLE%GOBP%GO:0045931"	0.674641148325359	0.786876903001305	0.112843355675562	-0.258535409044792	-0.912401478949513	91	CDT1 CCNB1 MAD2L1 NDC80 RANBP1 CDK1 ANAPC11 NUSAP1 CDK4 UBE2C CDC45 ESPL1 NSMCE2 CDCA5 DLGAP5 DYNC1LI1 STOX1 FOXA1 EIF4EBP1 LSM10 CDC7 H2AFY AIF1 ASNS
"POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045840"	0.652616279069768	0.76870019375397	0.0506004243853618	0.350017210380674	0.876049918460848	37	PDGFRB IGF1 IGF2 PDGFB
"POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071677"	0.703389830508475	0.809552951372391	0.0542315935495841	0.395225454613026	0.835972124873666	16	SERPINE1 CXCL12 ANO6
"POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946"	0.00769668787544331	0.0249050455086854	0.407017918923954	-0.450744860425014	-1.53188036928217	71	CD38 HLA-E NCK1 CD274 HLA-DPA1 HLA-DMB LGALS9 CD74 HLA-DPB1 CCL5 IL12RB1 CSF1 TNFSF13B CD1D IL12A CD3E VAV3 XCL1 CCR2 CD46 SYK CCDC88B MIF IL23A AIF1 PYCARD RASAL3
"POSITIVE REGULATION OF MONOOXYGENASE ACTIVITY%GOBP%GO:0032770"	0.614077669902913	0.735460117139264	0.0785029047348687	-0.372557370351125	-0.896095689925369	16	GCH1 APOE TERT PARK7
"POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332"	0.0196518314096392	0.053446316266173	0.352487857583619	0.737142460247644	1.57751116542844	17	BMP4 NOG LIF SMO LHX1 AGT RREB1 PAX2 SOX9 GATA3
"POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014"	0.939058171745152	0.972210316198532	0.0637845390312975	-0.254442079475263	-0.65393133642985	22	POLR2G PNPT1
"POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313"	0.916129032258065	0.959700794763908	0.0725351864394589	-0.248375173391859	-0.722946407036254	35	POLR2G PNPT1 PRDX6 TRA2B ZC3HAV1 CPEB3 RBMX TOB1 CNOT7 NCBP2 CELF4 CNOT8 PRR5L ZFP36L2 SNW1 NUP98
"POSITIVE REGULATION OF MULTI-ORGANISM PROCESS%GOBP%GO:0043902"	0.0136501583878254	0.0398026209354092	0.380730400722792	-0.393941315347605	-1.44185291110224	119	IFIT1 LGALS9 CD74 CCL5 DDX60 CYBA DHX58 C1QBP CIB1 FMR1 POLR2D PPIH TRIM38 OPTN POLR2G PRF1 ADAR POLR2H SUPT4H1 APOE POLR2J ZNF639 LY86 POLR2I POLR2F TOP2A POLR2L PPIE GTF2B PPIA TAF11 CD4 TRIM11 PPID POLR2K ZP3 TARBP2 RAD23A HPN SRPK1 CD180 CFL1 CHMP4C TSG101 RAB7A
"POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149"	0.00690592436123126	0.0227741975327811	0.407017918923954	0.621390215892007	1.6216194111091	48	MMP14 BMP4 EHD2 ABL1 TBX1 IGF1 GREM1 KIT ENG MAPK12 SPAG9 MYOCD MAPK11 EFNB2 OLFM2 CDH2 CTNNB1 NRG1 IGFBP3 CDON
"POSITIVE REGULATION OF MUSCLE CONTRACTION%GOBP%GO:0045933"	0.645107794361526	0.762895793072692	0.0572461135202885	0.398243895204619	0.864116518855836	18	F2R SPHK1 MYOCD ADRA1B RGS2 SRF
"POSITIVE REGULATION OF MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0048636"	0.00506826391337458	0.0174565975862002	0.407017918923954	0.701180877627301	1.66298472907439	27	BMP4 GPC1 TBX1 IGF1 GREM1 DLL1 MYOCD FGF2 RBPJ EFNB2 NOTCH1 ARNTL BMPR1A MEF2C TGFB1
"POSITIVE REGULATION OF MUSCLE TISSUE DEVELOPMENT%GOBP%GO:1901863"	0.00506826391337458	0.0174565975862002	0.407017918923954	0.701180877627301	1.66298472907439	27	BMP4 GPC1 TBX1 IGF1 GREM1 DLL1 MYOCD FGF2 RBPJ EFNB2 NOTCH1 ARNTL BMPR1A MEF2C TGFB1
"POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045639"	0.747474747474748	0.84382762957334	0.0440640346597561	0.326043248767379	0.830488525259191	43	INHBA RUNX1 LIF ACVR2A ETS1 MAPK11 STAT5B MED1 PRKCA LEF1 ZFP36L1 HIF1A
"POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002763"	0.789473684210526	0.876088947694724	0.0723570851036907	-0.311436456539586	-0.800410288494393	22	CD74 CASP8 CSF1 HAX1
"POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051962"	8.95812427261831e-08	1.09983477911668e-06	0.704975715167238	0.620964236671415	1.89033680736431	165	ZEB1 NBL1 SRPX2 SEMA7A TCF4 SLIT2 PTPRD BMP2 LRRC4B SERPINF1 SEMA6A NGFR HEYL DPYSL3 ROBO2 PLXND1 MEGF8 SEMA5A ARSB PTK7 NLGN2 ISLR2 SOX11 NTRK2 TUBB2B ABL2 LHX1 EPHA3 NGF DAB2IP WNT5A NRCAM TCF12 PRKD1 KIDINS220 CDKL5 WNT7A MAPT EPHB2 PLXNC1 CTNNB1 NOTCH1 NDRG4 NRP1 RAPGEF2 CUX1 L1CAM RASAL1 MACF1 ROBO1 EPHB3 SYT1 DICER1 LIG4 SEMA3A HES1 SHANK1 SETX PAX2 RAPGEF1 NLGN3 BMP7 NKX2-5 MEF2C PLXNB3 DISC1 FGFR1 CSNK1E FBXW8
